scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
JM MIP Fund (Direct) - Bonus Option - Principal Units,0.475,0.412,0.46,0.367,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units,JM MIP Fund (Direct) - Bonus Option - Principal Units
JM MIP Fund (Direct) - Dividend Option - Annual Dividend,0.472,0.41,0.458,0.366,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend,JM MIP Fund (Direct) - Dividend Option - Annual Dividend
JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,0.473,0.409,0.457,0.367,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend,JM MIP Fund (Direct) - Dividend Option - Quarterly Dividend
JM MIP Fund (Direct) - Growth Option,0.465,0.403,0.447,0.365,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option,JM MIP Fund (Direct) - Growth Option
JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,0.456,0.367,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend,JM MIP Fund (Direct)- Dividend Option - Monthly Dividend
JM MIP Fund - Bonus Option - Principal Units,0.383,0.327,0.369,0.295,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units,JM MIP Fund - Bonus Option - Principal Units
JM MIP FUND-Annual Dividend,0.361,0.305,0.346,0.294,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend,JM MIP FUND-Annual Dividend
JM MIP FUND-Growth,0.361,0.305,0.346,0.294,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth,JM MIP FUND-Growth
JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,0.346,0.295,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend,JM MIP FUND-Monthly Dividend
