scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.05,-0.002,0.062,0.064,0.066,-0.028,0.017,0.065,-0.015,0.033,0.012,SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.035,0.012,0.222,-0.01,0.093,-0.027,0.056,0.009,SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.051,0.084,0.037,0.011,0.025,0.28,-0.364,0.387,-0.223,0.445,0.194,-0.152,0.312,0.065,-0.251,0.028,0.075,-0.044,0.441,1.089,0.894,0.566,0.285,0.22,0.561,0.412,0.277,0.088,0.22,0.274,0.288,0.251,0.266,0.379,0.367,0.168,0.178,0.296,0.223,0.233,0.288,0.367,0.141,-0.137,0.323
SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Short Horizon Debt Fund -Ultra Short Term Fund - Institutional Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
SBI  SAVINGS FUND - DIRECT PLAN - GROWTH,0.654,0.447,0.602,0.448,0.611,0.606,0.744,0.614,0.37,0.55,0.445,0.35,0.447,0.516,0.815,0.253,0.456,0.645,0.623,0.626,0.541,0.669,0.695,0.755,0.719,0.584,0.754,0.364,0.833,0.459,0.983,0.692,0.523,0.722,0.515,0.432,0.506,0.432,0.472,0.474,0.953,0.656,0.482,0.389,0.337,0.419,0.329,0.299,0.236,0.304,0.393,0.304,0.261,0.296,0.35,0.35,0.257,0.255,0.346,0.304,0.286,0.328,0.401,0.23,0.018,0.418
SBI  SAVINGS FUND - REGULAR PLAN - GROWTH,0.626,0.425,0.537,0.404,0.556,0.551,0.686,0.553,0.317,0.49,0.387,0.299,0.392,0.465,0.766,0.206,0.393,0.582,0.561,0.569,0.485,0.606,0.639,0.7,0.665,0.547,0.706,0.318,0.785,0.413,0.932,0.644,0.478,0.673,0.469,0.383,0.456,0.39,0.442,0.429,0.907,0.606,0.433,0.342,0.288,0.373,0.285,0.254,0.203,0.279,0.35,0.267,0.219,0.252,0.309,0.306,0.214,0.21,0.302,0.26,0.244,0.288,0.359,0.194,-0.026,0.377
SBI Savings Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),0.145,-0.058,0.094,-0.056,0.105,0.101,0.239,0.108,-0.131,0.046,-0.058,-0.628,0.414,0.18,0.48,-0.08,0.456,0.644,0.129,0.216,0.131,0.261,0.287,0.348,0.313,0.18,0.351,-0.037,0.431,0.059,0.583,0.295,0.128,0.329,0.121,0.039,0.114,0.04,0.473,0.474,0.951,0.656,0.482,0.389,0.338,0.42,0.329,0.3,0.237,0.304,0.393,0.304,0.261,0.296,0.351,0.349,0.258,0.255,0.346,0.304,0.287,0.327,0.401,0.23,0.018,0.419
SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),0.042,-0.108,-0.009,-0.162,0.002,0.04,0.151,-0.026,-0.16,0.052,SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),-0.024,0.024,SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),-0.002,SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Direct Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),0.077,-0.149,0.158,-0.157,0.339,0.083,-0.12,0.127,-0.024,-0.155,-0.055,-0.038,0.045,0.473,0.954,0.655,0.482,0.391,0.338,0.42,0.329,0.3,0.236,0.305,0.392,0.303,0.261,0.297,0.351,0.349,0.258,0.254,0.346,0.304,0.286,0.328,0.401,0.23,0.018,0.418
SBI Savings Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.054,-0.018,0.091,0.058,0.077,-0.048,0.022,0.072,-0.025,0.04,0.011,SBI Savings Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.021,0.025,0.145,0.009,0.084,0.005,0.044,0.033,SBI Savings Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.069,0.021,0.036,0.056,-0.012,0.144,SBI Savings Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.086,SBI Savings Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.166,-0.056,0.065,0.039,-0.017,0.039,0.025,0.044,0.04,0.474,0.954,0.656,0.482,0.391,0.338,0.42,0.329,0.299,0.237,0.304,0.393,0.304,0.262,0.296,0.351,0.35,0.257,0.255,0.347,0.304,0.286,0.328,0.401,0.231,0.018,0.418
SBI Savings Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),0.108,-0.093,0.018,-0.113,0.036,0.043,0.168,0.035,-0.199,-0.028,-0.131,-0.392,0.045,0.117,0.414,-0.138,0.393,0.582,0.05,0.144,0.061,0.181,0.214,0.276,0.242,0.129,0.286,-0.1,0.367,-0.003,0.514,0.23,0.064,0.259,0.058,-0.028,0.044,-0.021,0.442,0.429,0.907,0.607,0.432,0.342,0.289,0.373,0.285,0.254,0.203,0.279,0.35,0.267,0.219,0.253,0.308,0.306,0.213,0.21,0.302,0.261,0.245,0.288,0.359,0.194,-0.026,0.376
SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),0.041,-0.108,-0.009,-0.161,0.002,0.04,0.151,-0.034,-0.133,0.062,SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),-0.026,0.026,SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),-0.008,SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option (IDCW),0.051,-0.12,0.128,-0.158,0.34,0.082,-0.12,0.129,-0.024,-0.154,-0.055,-0.037,0.045,0.429,0.907,0.607,0.432,0.343,0.287,0.374,0.286,0.254,0.203,0.279,0.35,0.267,0.219,0.253,0.308,0.306,0.214,0.21,0.302,0.26,0.244,0.288,0.358,0.195,-0.025,0.377
SBI Savings Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.053,-0.02,0.086,0.05,0.072,-0.049,0.019,0.067,-0.025,0.036,0.01,SBI Savings Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.015,0.026,0.147,0.001,0.09,-0.01,0.04,0.029,SBI Savings Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.063,0.018,0.034,0.051,-0.01,0.142,SBI Savings Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.082,SBI Savings Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.161,-0.058,0.063,0.036,-0.019,0.036,0.022,0.037,0.037,0.429,0.908,0.606,0.432,0.342,0.288,0.374,0.284,0.254,0.203,0.279,0.35,0.267,0.219,0.253,0.309,0.306,0.214,0.211,0.303,0.26,0.244,0.288,0.359,0.194,-0.025,0.376
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),0.056,-0.062,0.212,-0.265,0.247,-0.237,0.048,0.149,-0.209,-0.042,-0.147,-0.015,-0.146,0.128,0.36,-1.183,-0.099,0.513,0.113,-0.082,0.03,0.047,0.334,-0.015,-0.073,0.145,0.233,-0.617,0.768,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),0.2,-0.206,-0.076,0.452,-0.254,0.092,-0.018,-0.257,-0.145,1.07,1.466,1.476,0.933,-0.002,0.155,1.201,0.631,0.431,-0.491,-0.238,0.389,0.468,0.378,0.129,0.557,0.585,0.183,0.092,0.376,0.02,0.164,0.441,0.367,-0.087,-0.51,0.337
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),0.126,-0.586,0.129,-0.264,0.215,0.186,0.454,0.163,-0.473,-0.156,-0.39,-0.543,-0.383,-0.062,0.78,-0.769,-0.099,0.514,0.268,-0.01,-0.409,0.184,0.57,0.307,0.064,0.293,0.837,-0.794,0.995,-0.21,1.182,0.43,-0.174,0.787,0.269,-0.326,0.334,0.437,0.136,1.07,1.465,1.476,0.932,-0.002,0.154,1.201,0.631,0.431,-0.49,-0.238,0.389,0.468,0.378,0.13,0.557,0.584,0.184,0.091,0.375,0.02,0.164,0.441,0.367,-0.087,-0.509,0.337
SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.056,-0.24,0.391,0.025,0.117,-0.155,0.16,0.15,-0.21,0.04,-0.078,-0.033,-0.128,0.128,0.36,-0.675,-0.098,0.513,0.112,-0.082,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.058,0.181,-0.015,-0.073,0.145,0.234,-0.365,0.545,-0.113,0.313,-0.205,0.105,0.195,-0.186,0.092,-0.018,-0.031,-0.115,1.07,1.464,1.477,0.932,-0.002,0.155,1.201,0.631,0.432,-0.491,-0.238,0.389,0.468,0.378,0.13,0.557,0.584,0.184,0.091,0.376,0.021,0.163,0.441,0.367,-0.086,-0.509,0.337
SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH,0.652,-0.062,0.658,0.262,0.743,0.713,0.98,0.671,0.066,0.372,0.153,-0.015,0.13,0.298,1.148,-0.417,-0.099,0.513,0.796,0.43,0.03,0.626,1.01,0.745,0.5,0.728,1.271,-0.365,1.427,0.217,1.612,0.854,0.248,1.21,0.688,0.092,0.752,0.854,0.133,1.07,1.465,1.476,0.932,-0.001,0.155,1.2,0.631,0.431,-0.491,-0.238,0.389,0.467,0.378,0.13,0.557,0.584,0.184,0.091,0.375,0.021,0.164,0.441,0.367,-0.086,-0.509,0.337
SBI Short Term Debt Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),0.197,-0.512,0.211,-0.196,0.306,0.278,0.545,0.24,-0.366,-0.055,-0.282,-0.453,-0.304,0.018,0.868,-0.699,-0.044,0.567,0.366,0.08,-0.282,0.277,0.66,0.395,0.148,0.371,0.918,-0.727,1.077,-0.31,1.267,0.511,-0.094,0.872,0.349,-0.244,0.417,0.515,0.173,1.107,1.504,1.518,0.974,0.038,0.196,1.239,0.671,0.52,-0.449,-0.2,0.43,0.502,0.418,0.181,0.597,0.626,0.224,0.134,0.417,0.062,0.203,0.478,0.407,-0.052,-0.468,0.378
SBI SHORT TERM DEBT FUND - DIRECT PLAN -GROWTH,0.683,-0.027,0.698,0.303,0.794,0.763,1.03,0.722,0.117,0.427,0.201,0.031,0.18,0.344,1.193,-0.377,-0.044,0.567,0.848,0.479,0.078,0.677,1.058,0.791,0.542,0.765,1.31,-0.327,1.468,0.255,1.655,0.894,0.286,1.253,0.726,0.132,0.794,0.888,0.173,1.108,1.504,1.518,0.974,0.038,0.196,1.239,0.672,0.474,-0.449,-0.199,0.43,0.502,0.418,0.171,0.597,0.625,0.225,0.134,0.417,0.062,0.203,0.478,0.407,-0.052,-0.468,0.378
SBI Short Term Debt Fund - Direct Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),0.684,-0.026,0.697,0.303,0.793,0.763,1.03,0.723,0.117,0.43,0.2,0.031,0.18,0.344,1.198,-0.377,-0.047,0.567,0.848,0.479,0.078,0.677,1.058,0.79,0.543,0.765,1.311,-0.327,1.468,0.256,1.655,0.894,0.286,1.253,0.727,0.133,0.797,0.888,0.173,1.108,1.504,1.518,0.974,0.032,0.196,1.24,0.671,0.474,-0.449,-0.2,0.43,0.502,0.418,0.171,0.597,0.625,0.226,0.134,0.417,0.062,0.203,0.478,0.407,-0.052,-0.468,0.378
SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.043,-0.213,0.368,0.032,0.122,-0.155,0.15,0.155,-0.183,0.044,-0.064,SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),-0.155,0.128,0.357,-0.645,-0.045,0.517,0.089,-0.079,SBI Short Term Debt Fund - Direct Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.064,0.182,-0.013,-0.069,0.146,0.233,-0.327,0.51,-0.103,0.307,-0.204,0.116,0.28,0.133,-0.311,0.027,0.447,-0.299,1.107,1.504,1.518,0.974,0.039,0.196,1.24,0.671,0.475,-0.448,-0.2,0.431,0.502,0.418,0.171,0.596,0.625,0.226,0.134,0.416,0.062,0.203,0.478,0.407,-0.052,-0.469,0.378
SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),0.155,-0.559,0.158,-0.237,0.244,0.215,0.482,0.177,-0.428,-0.123,-0.343,-0.512,-0.37,-0.037,0.814,-0.749,-0.098,0.513,0.299,0.016,-0.383,0.209,0.596,0.333,0.09,0.318,0.863,-0.769,1.021,-0.184,1.207,0.456,-0.149,0.813,0.295,-0.3,0.36,0.464,0.133,1.071,1.465,1.476,0.933,-0.001,0.154,1.201,0.631,0.432,-0.491,-0.237,0.388,0.468,0.378,0.129,0.557,0.584,0.184,0.091,0.376,0.02,0.163,0.441,0.367,-0.086,-0.51,0.337
SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH,0.652,-0.062,0.658,0.262,0.744,0.713,0.98,0.671,0.066,0.372,0.152,-0.015,0.129,0.298,1.148,-0.417,-0.099,0.513,0.796,0.429,0.03,0.624,1.01,0.745,0.5,0.728,1.271,-0.366,1.427,0.217,1.612,0.854,0.248,1.21,0.688,0.092,0.752,0.853,0.133,1.07,1.465,1.476,0.932,-0.001,0.154,1.2,0.631,0.431,-0.491,-0.238,0.389,0.467,0.378,0.13,0.557,0.584,0.185,0.091,0.376,0.021,0.164,0.441,0.367,-0.086,-0.51,0.337
SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),0.141,-0.496,0.144,-0.229,0.21,0.141,0.459,0.154,-0.389,0.237,-0.147,-0.014,-0.146,0.128,0.359,-1.183,-0.099,0.512,0.114,-0.082,0.031,0.046,0.336,-0.014,-0.073,0.146,0.234,-0.617,0.768,-0.318,1.004,0.226,-0.274,0.652,0.138,-0.492,0.203,0.308,-0.157,1.07,1.465,1.476,0.933,-0.002,0.155,1.2,0.632,0.432,-0.491,-0.239,0.389,0.468,0.378,0.13,0.557,0.584,0.184,0.091,0.375,0.021,0.163,0.441,0.367,-0.086,-0.509,0.337
SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.056,-0.24,0.391,0.025,0.117,-0.155,0.159,0.15,-0.21,0.041,-0.079,-0.033,-0.127,0.128,0.359,-0.675,-0.098,0.513,0.112,-0.081,SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option (IDCW),0.058,0.181,-0.015,-0.073,0.146,0.233,-0.365,0.547,-0.113,0.312,-0.192,0.079,0.312,0.132,-0.349,0.06,0.441,-0.304,1.07,1.465,1.476,0.932,-0.002,0.155,1.201,0.631,0.431,-0.491,-0.237,0.388,0.467,0.377,0.13,0.557,0.584,0.184,0.091,0.375,0.021,0.164,0.44,0.367,-0.085,-0.509,0.337
SBI MAGNUM MEDIUM DURATION FUND - DIRECT PLAN - GROWTH,1.053,0.104,1.129,0.511,1.133,1.218,0.988,0.787,0.177,0.388,0.245,0.065,0.106,0.314,1.338,-0.426,0.004,0.558,1.337,0.159,0.139,0.677,1.127,0.928,0.347,0.821,1.578,-0.357,1.74,0.456,1.784,0.756,0.373,1.054,0.986,0.72,0.809,1.27,0.309,0.045,1.909,1.721,0.988,0.367,0.63,1.841,0.777,0.622,-0.403,-0.28,0.619,0.613,0.553,0.392,0.589,0.709,0.402,0.169,0.512,0.13,-0.11,0.646,0.467,-0.247,-0.941,0.617
