scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
Sundaram Rural and Consumption Fund Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),7.618,-0.417,3.661,4.178,-0.117,-0.322,2.644,-0.865,-2.799,6.805,-3.018,4.103,-1.749,-3.226,-11.184,5.395,-4.339,-3.35,4.56,1.193,-10.963,-2.135,1.731,2.275,-3.441,-2.628,5.967,-1.637,-0.562,-2.65,-7.545,0.909,6.604,4.653,-0.165,-1.481,4.565,-2.798,-27.962,14.09,6.329,4.803,3.349,6.891,-0.419,-0.722,12.037,6.349,-0.285,3.848,-0.224,-9.145,5.372,4.258,2.068,3.714,2.175,2.959,-4.844,0.891,-0.264,-3.4,2.362,1.192,-2.196,-1.975
Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),7.619,0.395,3.664,4.179,0.656,-0.322,2.646,-0.086,-2.798,6.806,-2.283,4.104,-1.748,-3.226,-8.122,5.394,-3.482,-3.349,4.561,2.128,-10.962,-2.132,2.376,Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW),Sundaram Rural and Consumption Fund Institutional Plan - Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Rural and Consumption Fund Regular Plan - Growth,7.554,1.896,3.586,4.12,2.043,-0.385,2.574,1.271,-2.86,6.734,-1.032,4.03,-1.816,-3.288,-2.794,5.332,-2.167,-3.411,4.501,3.537,-11.006,-2.186,4.391,2.213,-3.503,0.04,5.899,-1.697,2.045,-2.709,-7.606,2.545,6.542,4.584,-0.223,0.099,4.498,-2.856,-26.536,14.01,6.258,4.734,3.281,6.824,-0.483,-0.783,11.968,6.279,-0.351,3.786,-0.291,-2.535,5.305,4.192,2.003,3.643,2.092,2.872,-4.922,0.809,-0.342,-3.471,2.278,1.115,-2.249,-2.054
Sundaram Rural and Consumption Fund Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),7.553,-0.534,3.588,4.12,-0.238,-0.385,2.573,-0.998,-2.86,6.733,-3.148,4.03,-1.816,-3.288,-11.533,5.331,-4.489,-3.411,4.501,1.033,-11.005,-2.186,1.55,2.213,-3.503,-2.816,5.898,-1.697,-0.762,-2.708,-7.606,0.753,6.541,4.584,-0.223,-1.64,4.499,-2.856,-28.107,14.009,6.257,4.734,3.281,6.824,-0.483,-0.784,11.967,6.279,-0.351,3.786,-0.291,-9.204,5.305,4.192,2.003,3.644,2.092,2.872,-4.921,0.808,-0.342,-3.471,2.278,1.115,-2.25,-2.054
Sundaram Diversified Equity (ELSS) Direct Plan - Growth,8.754,2.759,2.615,4.964,1.042,-0.001,3.595,-1.105,-1.047,4.161,-0.019,4.537,0.645,-4.565,-3.838,6.343,-2.709,-2.152,3.714,2.925,-9.831,-2.562,2.276,1.447,-2.042,0.411,7.212,-0.532,3.407,-2.692,-9.106,0.371,6.24,4.402,0.425,0.52,1.206,-3.435,-28.776,14.941,5.048,6.75,5.509,6.053,0.382,0.153,13.096,6.133,2.323,5.845,0.408,-1.734,5.823,2.801,2.992,5.888,1.715,2.728,-3.666,2.299,-0.239,-5.557,5.688,-2.385,-2.315,-3.923
Sundaram Diversified Equity (ELSS) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),8.752,2.75,-0.986,4.964,1.043,-3.304,3.595,-1.105,-4.292,4.162,-0.019,1.05,0.644,-4.562,-7.219,6.343,-2.709,-5.597,3.714,2.926,-13.216,-2.56,2.277,1.446,-2.042,0.411,7.213,-0.533,3.407,-2.691,-9.107,0.371,6.241,4.402,0.426,0.519,1.207,-3.435,-28.776,14.942,5.048,6.751,5.509,6.053,0.382,0.154,13.097,3.878,2.323,5.845,-2.375,-1.734,5.823,-0.01,2.993,5.888,-1.078,2.728,-3.667,-0.582,-0.239,-5.555,2.85,-2.385,-2.314,-6.711
Sundaram Diversified Equity (ELSS) Regular Plan - Growth,8.728,2.706,2.566,4.924,0.989,-0.052,3.534,-1.166,-1.099,4.102,-0.076,4.477,0.584,-4.616,-3.887,6.299,-2.75,-2.194,3.667,2.881,-9.869,-2.608,2.241,1.411,-2.079,0.377,7.17,-0.56,3.378,-2.718,-9.133,0.343,6.212,4.371,0.395,0.486,1.172,-3.47,-28.801,14.922,5.019,6.718,5.478,6.023,0.353,0.125,13.065,6.101,2.292,5.816,0.359,-1.801,5.751,2.729,2.954,5.858,1.686,2.697,-3.695,2.253,-0.291,-5.601,5.63,-2.435,-2.372,-3.975
Sundaram Diversified Equity (ELSS) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),8.728,2.706,-1.092,4.923,0.989,-3.416,3.534,-1.165,-4.416,4.099,-0.075,0.908,0.584,-4.616,-7.353,6.299,-2.751,-5.745,3.667,2.881,-13.36,-2.609,2.242,-2.92,-2.079,0.377,4.431,-0.56,3.378,-5.628,-9.134,0.343,6.211,4.371,0.396,-2.212,1.171,-3.47,-28.801,14.922,5.02,6.717,5.478,6.022,0.354,0.124,13.064,3.877,2.292,5.816,-2.476,-1.801,5.751,-0.08,2.954,5.857,-1.109,2.697,-3.695,-0.63,-0.291,-5.602,2.792,-2.435,-2.373,-6.76
Sundaram Money Fund Direct Plan - Bonus,0.561,0.505,0.578,0.536,0.556,0.541,0.563,0.548,0.529,0.54,0.522,0.552,0.557,0.51,0.667,0.558,0.583,0.624,0.627,0.604,0.605,0.636,0.63,0.64,0.616,0.538,0.668,0.583,0.623,0.551,0.577,0.51,0.458,0.484,0.434,0.444,0.433,0.417,0.539,0.417,0.414,0.307,0.271,0.285,0.277,0.285,0.263,0.262,0.255,0.253,0.301,0.262,0.276,0.283,0.291,0.3,0.251,0.267,0.303,0.293,Sundaram Money Fund Direct Plan - Bonus,Sundaram Money Fund Direct Plan - Bonus,Sundaram Money Fund Direct Plan - Bonus,Sundaram Money Fund Direct Plan - Bonus,Sundaram Money Fund Direct Plan - Bonus,Sundaram Money Fund Direct Plan - Bonus
Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),0.012,-0.012,Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),0.009,-0.009,Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),0.008,0.001,-0.009,Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Daily Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),0.096,0.063,0.084,-0.064,0.09,-0.054,0.089,0.103,-0.069,0.088,0.068,-0.029,0.104,0.019,0.084,0.035,0.105,-0.038,0.102,-0.044,0.089,0.106,-0.056,0.115,0.091,0.035,0.026,0.077,-0.022,0.072,0.106,-0.034,0.074,0.081,-0.042,0.072,-0.03,0.043,0.14,0.069,0.007,0.051,-0.022,0.044,0.05,-0.022,0.036,0.066,-0.027,0.021,0.064,Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),0.026,0.026,-0.042,0.027,0.013,-0.031,0.02,-0.028,Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Fortnightly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Money Fund Direct Plan - Growth,0.562,0.505,0.579,0.536,0.556,0.54,0.563,0.547,0.529,0.54,0.522,0.552,0.557,0.51,0.667,0.558,0.584,0.623,0.627,0.604,0.601,0.637,0.63,0.64,0.616,0.538,0.669,0.582,0.623,0.551,0.576,0.51,0.458,0.484,0.437,0.444,0.433,0.417,0.54,0.417,0.413,0.307,0.27,0.285,0.276,0.285,0.263,0.262,0.255,0.253,0.301,0.263,0.276,0.283,0.29,0.3,0.252,0.267,0.303,0.293,Sundaram Money Fund Direct Plan - Growth,Sundaram Money Fund Direct Plan - Growth,Sundaram Money Fund Direct Plan - Growth,Sundaram Money Fund Direct Plan - Growth,Sundaram Money Fund Direct Plan - Growth,Sundaram Money Fund Direct Plan - Growth
Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),0.079,0.045,0.065,-0.083,0.071,-0.071,0.071,0.084,-0.085,0.07,0.052,-0.047,0.087,0.001,0.066,0.017,0.086,-0.058,0.082,-0.064,0.069,0.084,-0.077,0.087,0.07,0.017,0.007,0.056,-0.044,0.055,0.088,-0.065,0.058,0.064,-0.061,0.059,-0.045,0.029,0.126,0.055,-0.013,0.03,-0.032,0.035,0.041,-0.031,0.028,0.058,-0.036,0.01,0.048,0.125,Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),0.006,0.012,-0.009,-0.027,0.025,-0.007,0.011,Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),0.562,0.504,0.129,0.536,0.556,0.097,0.563,0.548,0.091,0.54,0.522,0.118,0.557,0.51,0.239,0.558,0.584,0.201,0.627,0.605,0.185,0.637,0.63,0.229,0.616,0.538,0.263,0.583,0.623,0.152,0.576,0.509,0.064,0.484,0.437,0.054,0.433,0.417,0.153,0.417,0.413,0.307,-0.111,0.285,-0.104,0.285,0.263,-0.117,0.255,0.253,-0.077,0.262,0.276,-0.093,0.29,0.3,0.065,0.266,0.303,0.107,Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Quarterly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),0.133,0.098,0.035,0.088,0.126,0.001,0.125,0.139,-0.016,0.123,0.016,0.11,0.14,0.056,0.141,0.072,0.141,0.023,0.142,0.015,0.128,0.148,0.007,0.157,0.134,0.078,0.085,0.119,0.036,0.109,0.145,0.015,0.105,0.117,0.008,0.106,0.019,0.072,0.16,0.092,0.115,0.076,0.011,0.062,0.072,0.011,0.054,0.084,0.007,0.041,0.084,Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),0.027,0.026,-0.042,0.028,0.012,-0.031,0.021,-0.027,Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Money Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)
