scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
PGIM India Midcap Opportunities Fund - Direct Plan - Dividend Option - Payout,7.918,5.027,4.657,3.204,-0.416,-0.179,1.249,-1.703,-0.717,6.239,0.452,5.621,-3.3,-1.981,-3.425,6.861,-3.946,-2.195,2.142,2.891,-12.562,0.823,0.314,0.625,-2.919,0.064,3.069,-2.667,3.913,-2.698,-10.775,-0.212,6.83,5.787,0.382,2.61,7.01,0.176,-25.812,17.755,6.845,7.662,10.0,5.784,5.941,0.05,13.932,7.137,4.387,9.261,1.887,3.076,5.908,5.865,7.498,2.717,3.563,4.092,-3.13,5.066,-1.099,-7.607,5.191,-2.813,-1.638,-4.216
PGIM India Midcap Opportunities Fund - Direct Plan - Growth Option,7.859,5.036,4.681,3.278,-0.414,-0.156,1.296,-1.74,-0.677,6.276,0.492,5.632,-3.245,-1.917,-3.42,6.866,-3.902,-2.202,2.216,2.956,-12.548,0.825,0.382,0.651,-2.859,0.056,7.436,-2.634,3.9,-2.755,-10.756,-0.235,6.857,5.804,0.369,2.64,6.996,0.195,-25.808,17.756,6.784,7.667,10.02,5.809,5.926,0.041,13.887,7.143,4.377,9.29,1.889,3.071,5.933,5.839,7.514,2.735,3.557,4.083,-3.113,5.056,-1.093,-7.615,5.195,-2.819,-1.62,-4.229
PGIM India Midcap Opportunities Fund - Regular Plan - Dividend Option - Payout,7.808,4.974,2.439,3.121,-0.524,-2.237,1.139,-1.788,-2.832,6.09,0.391,3.509,-3.39,-2.079,-12.541,6.716,-4.028,-2.283,-0.303,2.816,-14.944,0.699,0.26,-2.076,-3.004,-0.091,4.467,-2.705,3.794,-5.44,-10.868,-0.307,6.764,5.653,0.185,2.403,6.859,0.086,-25.926,17.558,6.708,5.706,9.881,5.648,3.695,-0.076,13.809,4.933,4.193,9.146,-0.391,2.973,5.751,3.848,7.312,2.598,3.376,3.911,-3.267,4.917,-1.214,-7.743,-2.413,-2.93,-1.752,-4.386
PGIM India Midcap Opportunities Fund - Regular Plan - Growth Option,7.792,4.94,4.592,3.175,-0.475,-0.265,1.165,-1.832,-0.8,6.166,0.354,5.486,-3.387,-2.123,-3.532,6.687,-4.043,-2.284,2.04,2.768,-12.675,0.688,0.228,0.511,-2.994,-0.058,7.284,-2.77,3.825,-2.851,-10.853,-0.311,6.751,5.674,0.224,2.466,6.893,0.104,-25.901,17.548,6.696,7.507,9.875,5.646,5.767,-0.044,13.741,6.937,4.191,9.129,1.731,2.93,5.762,5.679,7.338,2.566,3.385,3.938,-3.287,4.909,-1.251,-7.713,5.057,-2.935,-1.749,-4.351
PGIM India ELSS Tax Saver Fund - Direct Plan - Dividend Option,7.985,3.609,-0.935,3.504,1.56,-1.698,3.429,-0.158,-3.478,4.642,-0.311,2.108,0.841,-4.094,-12.569,5.08,-1.624,-0.695,2.548,1.799,-7.614,-5.037,4.05,0.372,0.371,-1.477,3.28,PGIM India ELSS Tax Saver Fund - Direct Plan - Dividend Option,3.005,-1.053,-7.092,0.382,4.937,4.889,-0.792,0.444,0.265,-3.902,-24.573,18.742,5.094,6.533,6.133,4.139,-1.536,1.376,12.781,5.906,2.261,5.306,-1.26,0.567,7.654,0.457,3.182,3.189,2.97,2.354,-1.38,2.682,1.457,-6.298,-0.475,-2.862,-3.891,-3.535
PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,7.89,3.7,4.673,3.476,1.632,0.229,3.485,-0.073,-1.538,4.734,-0.282,4.108,0.884,-4.113,-2.672,5.125,-1.569,-0.693,4.765,1.873,-5.607,-4.962,4.044,0.355,0.424,-1.407,7.709,PGIM India ELSS Tax Saver Fund - Direct Plan - Growth Option,3.059,-1.024,-7.05,0.348,5.297,4.829,-0.704,0.452,0.257,-3.892,-24.552,18.739,5.068,6.508,6.183,4.098,-1.575,1.467,12.81,7.995,2.307,5.296,0.847,0.543,7.681,2.317,3.153,3.251,2.983,2.333,-1.376,2.71,1.494,-6.304,7.137,-2.839,-3.918,-3.507
PGIM India ELSS Tax Saver Fund - Regular Plan - Dividend Option,7.854,3.552,-1.115,3.457,1.412,-1.802,3.311,-0.24,-3.534,4.553,-0.475,1.989,0.78,-4.257,-9.378,5.013,-1.772,-0.859,2.437,1.699,-7.389,-5.077,3.916,0.185,0.276,-1.561,7.649,-0.173,2.875,-1.345,-7.155,0.183,4.198,4.655,-0.855,-1.295,0.175,-3.957,-24.67,18.625,4.956,6.401,6.114,4.034,-1.623,1.283,12.68,5.906,2.185,5.236,-1.191,0.426,7.525,0.523,3.058,3.137,2.92,2.246,-1.503,2.641,1.412,-6.403,-0.659,-2.954,-4.063,-3.583
PGIM India ELSS Tax Saver Fund - Regular Plan - Growth Option,7.854,3.552,4.631,3.429,1.493,0.155,3.377,-0.223,-1.637,4.59,-0.432,3.902,0.695,-4.213,-2.812,5.048,-1.825,-0.786,4.559,1.73,-5.742,-5.149,3.976,0.221,0.295,-1.542,7.532,-0.139,2.857,-1.142,-7.138,0.22,5.134,4.742,-0.878,0.273,0.136,-3.989,-24.615,18.562,4.97,6.449,6.058,4.012,-1.683,1.355,12.666,7.888,2.245,5.18,0.749,0.478,7.534,2.254,3.067,3.141,2.866,2.264,-1.49,2.593,1.372,-6.399,7.014,-2.968,-4.06,-3.608
PGIM India Tax Plan - Bonus,7.933,3.611,4.356,3.624,1.596,0.224,3.889,-0.214,-1.715,4.558,-0.363,3.802,0.702,-3.288,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus,PGIM India Tax Plan - Bonus
PGIM India Tax Plan - Direct Plan - Bonus,8.062,3.699,4.474,3.746,1.713,0.326,3.974,-0.052,-1.55,4.702,-0.25,3.902,0.818,-3.964,-2.834,4.987,-1.789,-0.591,4.826,1.566,-5.73,-5.182,4.099,0.253,0.354,-1.511,7.822,PGIM India Tax Plan - Direct Plan - Bonus,3.043,-0.916,-4.76,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus,PGIM India Tax Plan - Direct Plan - Bonus
PGIM India Tax Plan - Direct Plan - Dividend,8.069,3.733,2.426,3.696,1.735,0.334,3.957,-0.07,-1.587,4.674,-0.239,2.084,0.803,-3.984,-16.01,4.984,-1.789,-0.634,4.844,1.565,-5.78,-5.132,4.1,0.285,0.366,-1.578,0.288,PGIM India Tax Plan - Direct Plan - Dividend,3.002,-0.95,-4.758,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend,PGIM India Tax Plan - Direct Plan - Dividend
PGIM India Tax Plan - Direct Plan - Growth,8.059,3.709,4.48,3.696,1.72,0.338,3.979,-0.032,-1.544,4.714,-0.217,3.983,0.838,-3.976,-2.843,5.008,-1.772,-0.581,4.943,1.649,-5.675,-5.091,4.194,0.344,0.437,-1.491,7.85,0.088,3.046,-0.902,-4.751,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth,PGIM India Tax Plan - Direct Plan - Growth
PGIM India Tax Plan-DIVIDEND,7.902,3.637,1.965,3.611,1.624,0.216,3.848,-0.165,-1.732,4.553,-0.36,2.005,0.668,-4.1,-16.164,4.876,-1.929,-0.749,4.742,1.449,-5.832,-5.288,4.024,0.146,0.291,-1.643,-1.375,-0.05,2.899,-1.012,-4.866,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND,PGIM India Tax Plan-DIVIDEND
PGIM India Tax Plan-GROWTH,7.965,3.566,4.393,3.625,1.595,0.25,3.849,-0.204,-1.704,4.555,-0.363,3.776,0.702,-4.089,-2.974,4.861,-1.933,-0.723,4.721,1.429,-5.851,-5.279,4.021,0.17,0.272,-1.66,7.647,-0.064,2.922,-1.021,-4.847,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH,PGIM India Tax Plan-GROWTH
PGIM India INSTA CASH FUND - Annual Bonus Option,0.557,0.503,0.559,0.514,0.553,0.52,0.544,0.544,0.487,0.521,0.501,0.509,0.553,0.508,0.636,0.55,0.58,0.621,0.626,0.6,0.587,0.64,0.618,0.644,0.62,0.556,0.649,0.582,0.117,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option,PGIM India INSTA CASH FUND - Annual Bonus Option
PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,0.562,0.506,0.564,0.518,0.558,0.524,0.546,0.548,0.492,0.526,0.505,0.513,0.557,0.513,0.643,0.554,0.584,0.625,0.631,0.604,0.591,0.645,0.622,0.649,0.624,0.56,0.653,0.587,0.641,0.18,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option,PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option
PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,0.562,0.506,-0.828,0.518,0.558,-1.033,0.546,0.548,-1.099,0.527,0.506,-1.077,0.558,0.513,-0.951,0.555,0.585,-0.963,0.631,0.604,-0.993,0.645,0.622,-0.932,0.624,0.56,-0.925,0.587,0.641,-0.989,0.478,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend,PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend
PGIM India Insta Cash Fund - Quarterly Dividend Option,0.558,0.503,-0.851,0.514,0.553,-1.061,0.542,0.544,-1.058,0.522,0.501,-1.036,0.553,0.508,-0.911,0.55,0.58,-0.92,0.626,0.6,-0.95,0.64,0.617,-0.887,0.62,0.556,-0.88,0.583,0.637,-0.943,0.475,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option,PGIM India Insta Cash Fund - Quarterly Dividend Option
