scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
Union Largecap Fund - Regular Plan - Growth Option,Union Largecap Fund - Regular Plan - Growth Option,Union Largecap Fund - Regular Plan - Growth Option,Union Largecap Fund - Regular Plan - Growth Option,Union Largecap Fund - Regular Plan - Growth Option,0.798,-1.98,3.313,-0.486,-0.879,3.624,-2.741,3.401,1.504,-3.148,-2.677,4.956,-2.326,-1.905,5.767,2.126,-5.484,-5.803,4.928,-0.294,0.295,-0.784,6.719,1.019,1.656,-1.162,-7.052,0.875,5.217,4.49,0.806,0.978,-1.496,-3.458,-24.406,18.719,5.375,5.313,5.752,4.831,-1.29,2.334,11.364,6.857,1.91,3.298,0.145,-1.667,6.485,2.076,1.763,6.785,2.591,4.269,-4.21,1.084,-2.35,-4.633,4.981,-2.859,-3.515,-4.229
Union Largecap Fund - Regular Plan - IDCW Option,Union Largecap Fund - Regular Plan - IDCW Option,Union Largecap Fund - Regular Plan - IDCW Option,Union Largecap Fund - Regular Plan - IDCW Option,Union Largecap Fund - Regular Plan - IDCW Option,0.798,-1.98,3.313,-0.486,-0.879,3.624,-2.741,3.401,1.504,-3.148,-2.677,4.956,-2.326,-1.905,5.767,2.126,-5.484,-5.803,4.928,-0.294,0.295,-0.784,6.719,1.019,1.656,-1.162,-7.052,0.875,5.217,4.49,0.806,0.978,-1.496,-3.458,-24.406,18.719,5.375,5.313,5.752,4.831,-1.29,2.334,11.364,6.857,1.91,3.298,0.145,-1.667,6.485,2.076,1.763,6.785,2.591,4.269,-4.21,1.084,-2.35,-4.633,4.981,-2.859,-3.515,-4.229
Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,-3.08,0.575,0.536,0.56,0.547,0.084,0.621,0.214,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years
Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,0.221,0.481,0.636,0.543,0.553,0.591,0.592,0.574,-2.868,0.576,0.539,0.56,0.547,0.495,0.622,0.553,0.585,0.504,0.531,0.471,0.422,0.427,0.395,0.402,0.403,0.378,0.643,0.411,0.407,0.284,0.237,0.262,0.248,0.249,0.227,0.228,0.215,0.227,0.263,0.234,0.24,0.246,0.251,0.252,0.234,0.234,0.255,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years
Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,-3.079,0.577,0.539,0.56,0.546,0.494,0.42,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years
Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,0.221,0.481,0.636,0.543,0.553,0.591,0.589,0.575,-2.868,0.577,0.539,0.56,0.546,0.494,0.622,0.544,0.585,0.5,0.531,0.471,0.422,0.428,0.395,0.402,0.402,0.377,0.642,0.41,0.406,0.284,0.236,0.26,0.247,0.248,0.226,0.227,0.214,0.228,0.264,0.234,0.24,0.246,0.251,0.252,0.234,0.234,0.255,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years,Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years
Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,Union Balanced Advantage Fund - Direct Plan - Growth Option,-0.399,-0.3,-0.904,2.814,-1.373,-0.099,2.293,0.877,-1.355,-1.374,2.189,0.585,0.194,-0.387,3.689,0.562,1.305,-0.092,-1.651,0.56,2.708,2.545,0.621,0.617,-0.789,-1.779,-14.273,14.952,5.014,4.959,5.337,3.946,-0.404,1.865,7.546,3.471,0.642,0.851,0.492,-0.14,2.172,0.823,0.748,2.626,0.853,1.171,-0.965,0.519,-0.707,-1.1,2.105,-1.224,-1.24,-1.52
Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,Union Balanced Advantage Fund - Direct Plan - IDCW Option,-0.399,-0.3,-0.904,2.814,-1.373,-0.099,2.293,0.877,-1.355,-1.374,2.189,0.585,0.194,-0.387,3.689,0.562,1.305,-0.092,-1.651,0.56,2.708,2.545,0.621,0.617,-0.789,-1.779,-14.273,14.952,5.014,4.959,5.337,3.946,-0.404,1.865,7.546,3.471,0.642,0.851,0.492,-0.14,2.172,0.823,0.748,2.626,0.853,1.171,-0.965,0.519,-0.707,-1.1,2.105,-1.224,-1.24,-1.52
Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,Union Balanced Advantage Fund - Regular Plan - Growth Option,-0.399,-0.401,-0.905,2.823,-1.378,-0.2,2.202,0.784,-1.363,-1.382,2.102,0.589,0.195,-0.487,3.62,0.567,1.222,-0.185,-1.668,0.471,2.738,2.482,0.448,0.446,-0.8,-1.805,-14.299,14.962,4.995,4.944,5.244,3.843,-0.493,1.901,7.53,3.389,0.583,0.797,0.359,-0.215,2.154,0.703,0.628,2.559,0.742,1.004,-1.06,0.469,-0.863,-1.138,2.042,-1.401,-1.354,-1.647
Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,Union Balanced Advantage Fund - Regular Plan - IDCW Option,-0.399,-0.401,-0.905,2.823,-1.378,-0.2,2.202,0.784,-1.363,-1.382,2.102,0.589,0.195,-0.487,3.62,0.567,1.222,-0.185,-1.668,0.471,2.738,2.482,0.448,0.446,-0.8,-1.805,-14.299,14.962,4.995,4.944,5.244,3.843,-0.493,1.901,7.53,3.389,0.583,0.797,0.359,-0.215,2.154,0.703,0.628,2.559,0.742,1.004,-1.06,0.469,-0.863,-1.138,2.042,-1.401,-1.354,-1.647
Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Corporate Bond Fund - Direct Plan - Growth Option,0.545,0.841,0.4,-0.193,0.454,1.152,0.881,0.385,0.67,1.471,-0.312,0.865,-4.909,1.841,1.932,0.203,1.363,0.744,0.072,0.685,1.237,0.134,0.222,1.747,2.006,1.332,0.073,-0.144,1.51,0.87,0.385,-0.793,-0.409,0.786,0.657,0.484,-0.119,0.712,0.718,0.101,0.094,0.412,0.109,0.003,0.631,0.413,-0.322,-0.916,0.359
Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Corporate Bond Fund - Direct Plan - IDCW Option,0.545,0.841,0.4,-0.193,0.454,1.152,0.881,0.385,0.67,1.471,-0.312,0.865,-4.909,1.841,1.932,0.203,1.363,0.744,0.072,0.685,1.237,0.134,0.222,1.747,2.006,1.332,0.073,-0.144,1.51,0.87,0.385,-0.793,-0.409,0.786,0.657,0.484,-0.119,0.712,0.718,0.101,0.094,0.412,0.109,0.003,0.631,0.413,-0.322,-0.916,0.359
Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Corporate Bond Fund - Regular Plan - Growth Option,0.507,0.8,0.367,-0.212,0.433,1.14,0.864,0.372,0.653,1.455,-0.347,0.829,-4.946,1.808,1.891,0.163,1.319,0.704,0.032,0.655,1.232,0.132,0.19,1.713,1.984,1.316,0.04,-0.176,1.49,0.849,0.371,-0.803,-0.412,0.779,0.631,0.454,-0.148,0.683,0.687,0.074,0.075,0.384,0.079,-0.032,0.598,0.376,-0.346,-0.945,0.329
Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Corporate Bond Fund - Regular Plan - IDCW Option,0.507,0.8,0.367,-0.212,0.433,1.14,0.864,0.372,0.653,1.455,-0.347,0.829,-4.946,1.808,1.891,0.163,1.319,0.704,0.032,0.655,1.232,0.132,0.19,1.713,1.984,1.316,0.04,-0.176,1.49,0.849,0.371,-0.803,-0.412,0.779,0.631,0.454,-0.148,0.683,0.687,0.074,0.075,0.384,0.079,-0.032,0.598,0.376,-0.346,-0.945,0.329
Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,Union Equity Savings Fund - Direct Plan - Growth Option,0.299,-0.199,0.1,1.294,0.393,0.49,0.097,1.753,0.766,1.426,0.093,-1.494,0.664,1.894,2.23,0.636,0.542,-0.27,-0.907,-8.632,7.638,2.576,2.512,2.813,1.952,Union Equity Savings Fund - Direct Plan - Growth Option,1.131,4.213,2.31,0.565,0.882,0.397,-0.317,1.986,0.779,0.696,2.372,0.747,0.964,-0.808,0.444,-0.661,-1.035,1.875,-1.178,-1.268,-1.133
Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,Union Equity Savings Fund - Direct Plan - IDCW Option,0.299,-0.199,0.1,1.294,0.393,0.49,0.097,1.753,0.766,1.426,0.093,-1.494,0.664,1.894,2.23,0.636,0.542,-0.27,-0.907,-8.632,7.638,2.576,2.512,2.813,1.952,Union Equity Savings Fund - Direct Plan - IDCW Option,1.131,4.213,2.31,0.565,0.882,0.397,-0.317,1.986,0.779,0.696,2.372,0.747,0.964,-0.808,0.444,-0.661,-1.035,1.875,-1.178,-1.268,-1.133
