scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
Axis Children's Gift Fund - Lock in - Regular Plan - IDCW,3.504,0.73,2.002,0.937,1.242,0.868,3.662,0.519,0.284,1.828,0.319,2.592,0.993,-1.974,-0.765,2.968,-1.325,-0.724,4.693,1.564,-7.393,-3.02,4.722,0.928,-2.26,0.397,4.314,0.742,3.551,-0.079,-4.57,1.164,5.558,3.186,0.412,1.028,0.795,-1.301,-19.135,11.031,3.957,4.833,3.911,4.217,-0.406,1.451,10.01,4.957,-0.578,2.601,1.23,-0.258,3.916,2.337,2.822,4.316,2.7,2.111,-0.076,1.39,-2.299,-4.523,3.826,-4.075,-4.024,-4.575
Axis Children's Gift Fund - No Lock in - Direct Growth,3.662,0.863,2.118,1.063,1.409,1.029,3.829,0.69,0.441,1.991,0.485,2.759,1.139,-1.849,-0.644,3.05,-1.178,-0.584,4.85,1.716,-7.266,-2.884,4.852,1.055,-2.133,0.516,4.393,0.859,3.673,0.034,-4.451,1.281,5.679,3.314,0.523,1.147,0.913,-1.205,-19.053,11.152,4.073,4.96,4.037,4.341,-0.285,1.57,10.137,5.073,-0.475,2.696,1.334,-0.161,4.017,2.443,2.926,4.425,2.808,2.226,0.034,1.5,-2.196,-4.429,3.938,-3.977,-3.916,-4.465
Axis Children's Gift Fund - No Lock in - Direct Plan - IDCW,3.638,0.842,2.096,1.044,1.388,1.008,3.807,0.668,0.422,1.971,0.465,2.738,1.12,-1.863,-0.658,3.036,-1.193,-0.6,4.833,1.705,-7.271,-2.889,4.846,1.049,-2.138,0.511,4.386,0.848,3.662,0.024,-4.463,1.27,5.666,3.301,0.511,1.135,0.902,-1.214,-19.046,11.139,4.061,4.948,4.025,4.328,-0.297,1.558,10.124,5.063,-0.478,2.693,1.331,-0.165,4.012,2.436,2.913,4.411,2.794,2.212,0.02,1.486,-2.209,-4.441,3.925,-3.99,-3.929,-4.479
Axis Children's Gift Fund - No Lock in - Regular Plan - Growth,3.504,0.731,2.002,0.938,1.243,0.868,3.662,0.517,0.285,1.828,0.318,2.592,0.993,-1.973,-0.765,2.968,-1.322,-0.724,4.693,1.564,-7.395,-3.028,4.721,0.927,-2.261,0.396,4.313,0.743,3.551,-0.08,-4.568,1.164,5.559,3.185,0.412,1.028,0.795,-1.303,-19.136,11.032,3.957,4.833,3.91,4.217,-0.406,1.451,10.01,4.957,-0.578,2.601,1.231,-0.258,3.915,2.337,2.822,4.317,2.7,2.111,-0.076,1.39,-2.299,-4.523,3.825,-4.075,-4.025,-4.575
Axis Children's Gift Fund - No Lock in - Regular Plan - IDCW,3.503,0.73,2.001,0.937,1.243,0.865,3.662,0.516,0.284,1.829,0.318,2.592,0.993,-1.974,-0.764,2.968,-1.325,-0.723,4.693,1.564,-7.395,-3.028,4.72,0.927,-2.261,0.397,4.313,0.742,3.551,-0.079,-4.569,1.165,5.559,3.186,0.412,1.028,0.795,-1.324,-19.163,11.031,3.957,4.833,3.911,4.218,-0.406,1.451,10.01,4.957,-0.578,2.601,1.231,-0.258,3.915,2.337,2.823,4.316,2.7,2.11,-0.076,1.39,-2.299,-4.524,3.825,-4.075,-4.025,-4.575
Axis Gold ETF,3.082,1.133,-4.158,0.351,1.001,-1.497,1.444,3.76,-0.159,-0.921,-0.205,0.05,3.33,0.039,1.97,1.752,0.043,-1.835,-2.025,1.694,1.446,4.341,-5.274,3.278,4.694,-0.886,-3.931,0.417,2.127,5.262,3.582,12.869,-5.641,2.563,-2.343,3.772,3.897,4.026,3.058,7.032,1.098,3.095,Axis Gold ETF,-1.862,-3.976,-0.389,-5.324,4.296,-1.859,-7.093,-1.915,4.109,5.538,-5.071,3.119,-1.641,-1.771,2.859,-0.235,1.069,-0.759,6.388,0.751,0.005,-2.76,3.685
Axis Gold Fund - Direct Plan - Growth option,2.771,2.845,-2.439,1.99,-1.865,-2.236,-0.292,2.968,0.077,-0.389,-0.849,0.805,2.567,1.71,0.003,2.146,-0.111,-1.648,-0.959,1.301,1.093,5.075,-5.886,2.467,4.569,-0.538,-3.371,0.138,1.431,3.576,3.125,11.655,-4.597,3.887,-2.137,4.011,2.544,3.958,3.501,12.001,-3.722,3.906,9.072,-3.318,-2.953,0.794,-4.916,3.853,-3.187,-5.27,-2.06,3.503,4.962,-4.303,2.151,-1.396,-1.713,2.49,-0.001,0.969,-0.329,4.644,0.175,1.302,-1.008,1.639
Axis Gold Fund - Direct Plan - IDCW,2.77,2.846,-2.438,1.989,-1.864,-2.235,-0.292,2.967,0.078,-0.39,-0.849,0.807,2.566,1.71,0.004,2.142,-0.102,-1.647,-0.96,1.301,1.093,5.078,-5.875,2.463,4.568,-0.539,-3.369,0.14,1.437,3.577,3.124,11.66,-4.584,3.886,-2.136,4.01,2.552,3.947,3.478,12.003,-3.722,3.907,9.072,-3.319,-2.953,0.794,-4.916,3.853,-3.187,-5.27,-2.06,3.503,4.962,-4.303,2.151,-1.396,-1.714,2.49,-0.001,0.969,-0.329,4.644,0.176,1.302,-1.008,1.639
Axis Gold Fund - Regular Plan - Growth Option,2.699,2.778,-2.432,1.998,-1.957,-2.324,-0.384,2.867,-0.01,-0.461,-0.923,0.734,2.492,1.689,-0.023,2.14,-0.022,-1.723,-1.04,1.219,1.015,4.986,-5.946,2.385,4.505,-0.601,-3.387,0.362,1.405,3.543,3.087,11.626,-4.614,3.849,-2.166,3.976,2.518,3.92,3.446,12.124,-3.749,3.871,9.028,-3.356,-2.994,0.754,-4.953,3.808,-3.228,-5.302,-2.059,3.632,4.926,-4.337,2.116,-1.427,-1.749,2.452,-0.033,0.932,-0.361,4.61,0.159,1.429,-1.045,1.599
Axis Gold Fund - Regular Plan - IDCW,2.11,2.86,-2.332,0.957,-2.371,-2.593,-0.289,1.896,-0.029,0.061,-0.923,0.735,2.492,1.689,-0.023,2.141,-0.01,-1.723,-1.039,1.218,1.015,4.986,-5.946,2.386,4.504,-0.603,-3.39,0.363,1.407,3.543,3.088,11.624,-4.615,3.849,-2.167,3.976,2.518,3.92,3.446,12.124,-3.749,3.871,9.028,-3.356,-2.993,0.754,-4.953,3.808,-3.228,-5.303,-2.06,3.637,4.926,-4.337,2.115,-1.427,-1.749,2.452,-0.034,0.932,-0.361,4.61,0.159,1.429,-1.045,1.599
Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,0.356,0.19,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,-0.055,0.055,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,-0.11,-0.026,0.026,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,-0.01,-0.14,0.15,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,-3.412,1.768,1.095,0.222,0.976,0.032,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,-0.104,0.013,-1.036,0.819,0.362,0.382,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,-0.071,0.071,-0.533,0.056,0.48,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,-0.006,-0.21,0.216,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,-0.017,-0.028,0.043,0.002,-0.161,0.161,0.053,-0.17,-0.458,0.393
Axis Corporate Debt Fund - Direct Plan - Monthly IDCW,Axis Corporate Debt Fund - Direct Plan - Monthly IDCW,Axis Corporate Debt Fund - Direct Plan - Monthly IDCW,Axis Corporate Debt Fund - Direct Plan - Monthly IDCW,Axis Corporate Debt Fund - Direct Plan - Monthly IDCW,Axis Corporate Debt Fund - Direct Plan - Monthly IDCW,Axis Corporate Debt Fund - Direct Plan - Monthly IDCW,0.356,0.078,-0.109,-0.048,-0.043,-0.034,-0.083,-0.012,0.21,-0.444,0.1,-0.181,0.098,-0.185,0.363,-0.348,0.149,-0.206,-0.15,0.12,0.129,-0.27,0.038,-3.412,1.768,1.095,0.222,1.307,-0.175,-0.013,-0.149,-0.311,0.364,-0.68,0.104,0.895,-0.36,0.354,-0.35,-0.159,-0.049,0.165,-0.33,0.056,0.316,-0.21,-0.232,-0.008,0.046,0.091,-0.184,-0.057,0.141,-0.036,-0.201,0.125,0.172,-0.128,-0.457,0.392
Axis Corporate Debt Fund - Direct Plan - Regular IDCW,Axis Corporate Debt Fund - Direct Plan - Regular IDCW,Axis Corporate Debt Fund - Direct Plan - Regular IDCW,Axis Corporate Debt Fund - Direct Plan - Regular IDCW,Axis Corporate Debt Fund - Direct Plan - Regular IDCW,Axis Corporate Debt Fund - Direct Plan - Regular IDCW,Axis Corporate Debt Fund - Direct Plan - Regular IDCW,0.356,0.731,0.429,0.567,0.504,0.361,0.399,0.516,0.985,0.188,0.374,0.78,0.884,0.556,0.41,0.657,1.05,1.059,0.611,0.653,1.57,0.102,1.356,-3.412,1.767,1.096,0.221,1.361,0.764,0.26,0.748,1.136,0.365,-0.129,2.036,2.19,1.53,0.353,0.303,1.332,0.78,0.511,-0.33,0.056,0.664,0.611,0.445,0.162,0.554,0.646,0.299,0.109,0.43,0.26,0.134,0.509,-6.53,-0.115,-0.458,0.393
Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,0.357,0.077,-0.109,0.029,0.043,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,0.009,0.029,0.216,-0.097,0.108,-0.087,0.122,-0.08,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,0.061,0.199,-0.01,-0.11,0.191,0.192,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,0.202,-3.412,1.759,1.096,0.223,1.364,0.1,0.085,-0.042,-0.078,0.049,-0.661,0.39,0.413,1.531,0.076,-0.08,-0.035,0.014,0.165,-0.582,0.056,0.419,0.165,-0.003,-0.213,0.255,0.096,-0.099,-0.041,0.084,0.017,-0.161,0.161,0.158,-0.116,-0.457,0.392
Axis Corporate Debt Fund - Direct Plan Growth,Axis Corporate Debt Fund - Direct Plan Growth,Axis Corporate Debt Fund - Direct Plan Growth,Axis Corporate Debt Fund - Direct Plan Growth,Axis Corporate Debt Fund - Direct Plan Growth,Axis Corporate Debt Fund - Direct Plan Growth,Axis Corporate Debt Fund - Direct Plan Growth,0.356,0.731,0.429,0.567,0.505,0.386,0.399,0.516,0.986,0.188,0.375,0.779,0.884,0.557,0.408,0.658,1.049,1.059,0.612,0.653,1.57,0.101,1.356,-3.413,1.768,1.096,0.222,1.36,0.764,0.261,0.749,1.136,0.366,-0.128,2.037,2.189,1.531,0.352,0.304,1.332,0.78,0.512,-0.33,0.056,0.664,0.612,0.444,0.162,0.555,0.647,0.299,0.11,0.432,0.262,0.135,0.52,0.533,-0.114,-0.455,0.395
Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,0.321,0.173,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,-0.057,0.057,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,-0.135,-0.017,0.024,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,-0.012,-0.14,0.152,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,-3.469,1.701,1.035,0.163,1.296,0.058,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,-0.109,-0.036,-0.986,0.834,0.352,0.381,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,-0.077,0.08,-0.576,0.004,0.576,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,-0.015,-0.233,0.248,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,-0.031,-0.026,0.054,0.004,-0.163,0.163,0.057,-0.213,-0.511,0.339
Axis Corporate Debt Fund - Regular Plan - Monthly IDCW,Axis Corporate Debt Fund - Regular Plan - Monthly IDCW,Axis Corporate Debt Fund - Regular Plan - Monthly IDCW,Axis Corporate Debt Fund - Regular Plan - Monthly IDCW,Axis Corporate Debt Fund - Regular Plan - Monthly IDCW,Axis Corporate Debt Fund - Regular Plan - Monthly IDCW,Axis Corporate Debt Fund - Regular Plan - Monthly IDCW,0.321,0.116,-0.109,-0.047,-0.032,-0.032,-0.086,-0.001,0.218,-0.435,0.1,-0.173,0.098,-0.178,0.339,-0.322,0.155,-0.205,-0.152,0.127,0.129,-0.265,0.044,-3.47,1.701,1.034,0.163,1.295,0.027,-0.011,-0.146,-0.303,0.305,-0.607,0.106,0.938,-0.355,0.302,-0.297,-0.153,-0.047,0.169,-0.386,0.004,0.42,-0.196,-0.231,-0.006,0.05,0.091,-0.178,-0.062,0.142,-0.033,-0.201,0.133,0.17,-0.161,-0.51,0.339
Axis Corporate Debt Fund - Regular Plan - Regular IDCW,Axis Corporate Debt Fund - Regular Plan - Regular IDCW,Axis Corporate Debt Fund - Regular Plan - Regular IDCW,Axis Corporate Debt Fund - Regular Plan - Regular IDCW,Axis Corporate Debt Fund - Regular Plan - Regular IDCW,Axis Corporate Debt Fund - Regular Plan - Regular IDCW,Axis Corporate Debt Fund - Regular Plan - Regular IDCW,0.321,0.655,0.367,0.498,0.434,0.318,0.324,0.448,0.919,0.13,0.3,0.712,0.809,0.484,0.339,0.584,0.988,0.999,0.547,0.596,1.511,0.042,1.295,-3.469,1.702,1.034,0.163,1.294,0.705,0.198,0.686,1.083,0.304,-0.185,1.976,2.126,1.473,0.301,0.25,1.281,0.728,0.456,-0.386,0.005,0.605,0.565,0.39,0.107,0.502,0.592,0.244,0.053,0.377,0.207,0.082,0.469,-6.832,-0.16,-0.51,0.338
Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,0.321,0.116,-0.109,0.024,0.055,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,-0.025,0.056,0.218,-0.123,0.101,-0.086,0.118,-0.086,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,0.055,0.196,-0.012,-0.116,0.19,0.253,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,0.198,-3.469,1.701,1.034,0.163,1.294,0.357,0.081,-0.046,-0.087,0.018,-0.63,0.42,0.49,0.401,0.301,-0.112,-0.149,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,0.158,-0.626,0.005,0.521,0.158,-0.004,-0.243,0.279,0.093,-0.115,-0.035,0.094,-0.011,-0.163,0.163,0.156,-0.16,-0.51,0.339
Axis Corporate Debt Fund - Regular Plan Growth,Axis Corporate Debt Fund - Regular Plan Growth,Axis Corporate Debt Fund - Regular Plan Growth,Axis Corporate Debt Fund - Regular Plan Growth,Axis Corporate Debt Fund - Regular Plan Growth,Axis Corporate Debt Fund - Regular Plan Growth,Axis Corporate Debt Fund - Regular Plan Growth,0.321,0.655,0.362,0.497,0.434,0.317,0.324,0.448,0.919,0.131,0.301,0.711,0.809,0.485,0.34,0.585,0.988,0.999,0.547,0.596,1.511,0.042,1.295,-3.47,1.702,1.035,0.162,1.295,0.704,0.197,0.687,1.083,0.303,-0.184,1.976,2.126,1.473,0.301,0.25,1.281,0.727,0.456,-0.386,0.005,0.606,0.565,0.39,0.107,0.501,0.592,0.245,0.053,0.377,0.207,0.081,0.47,0.479,-0.16,-0.511,0.339
Axis Nifty 50 ETF,Axis Nifty 50 ETF,Axis Nifty 50 ETF,Axis Nifty 50 ETF,Axis Nifty 50 ETF,Axis Nifty 50 ETF,Axis Nifty 50 ETF,4.773,-1.3,-1.866,5.983,-3.026,3.087,5.538,-4.914,-3.081,5.142,-0.002,0.397,6.586,3.058,-4.803,-5.486,4.753,0.301,-0.103,-0.145,7.454,0.671,1.813,-1.631,-7.173,0.575,5.219,4.831,1.397,1.11,-1.767,-4.291,-25.73,19.277,5.788,6.166,Axis Nifty 50 ETF,5.423,-0.452,2.128,12.345,6.935,1.895,3.508,0.756,-1.551,6.608,0.909,0.694,7.526,2.674,2.432,-4.197,1.125,-0.26,-4.289,6.415,-3.179,-2.82,-4.509
Axis Balanced Advantage Fund - Direct Plan - Growth,Axis Balanced Advantage Fund - Direct Plan - Growth,Axis Balanced Advantage Fund - Direct Plan - Growth,Axis Balanced Advantage Fund - Direct Plan - Growth,Axis Balanced Advantage Fund - Direct Plan - Growth,Axis Balanced Advantage Fund - Direct Plan - Growth,Axis Balanced Advantage Fund - Direct Plan - Growth,Axis Balanced Advantage Fund - Direct Plan - Growth,0.199,-0.396,2.183,-0.097,1.652,1.243,-1.133,Axis Balanced Advantage Fund - Direct Plan - Growth,2.186,0.093,0.651,3.789,1.425,-3.887,-2.482,2.733,0.735,-0.091,0.274,2.366,0.622,2.389,-1.72,-2.45,1.614,2.671,1.561,0.427,0.255,0.424,-0.761,-10.162,6.274,1.56,3.433,2.358,1.458,0.423,2.189,4.762,2.978,Axis Balanced Advantage Fund - Direct Plan - Growth,1.522,1.199,-1.037,3.291,1.81,2.987,3.788,0.597,1.517,-0.975,0.919,-1.421,-2.294,2.162,-2.05,-1.014,-1.844
Axis Balanced Advantage Fund - Direct Plan - IDCW,Axis Balanced Advantage Fund - Direct Plan - IDCW,Axis Balanced Advantage Fund - Direct Plan - IDCW,Axis Balanced Advantage Fund - Direct Plan - IDCW,Axis Balanced Advantage Fund - Direct Plan - IDCW,Axis Balanced Advantage Fund - Direct Plan - IDCW,Axis Balanced Advantage Fund - Direct Plan - IDCW,Axis Balanced Advantage Fund - Direct Plan - IDCW,0.199,-0.396,2.183,-0.097,1.652,1.243,-1.133,Axis Balanced Advantage Fund - Direct Plan - IDCW,2.284,0.093,0.651,3.789,1.425,-3.887,-2.482,2.733,0.735,-0.091,0.274,2.366,0.622,2.389,-1.72,-2.45,1.614,-1.425,1.626,0.444,0.266,0.442,-0.792,-10.133,6.231,1.528,3.481,2.364,1.338,0.528,2.102,4.786,2.936,Axis Balanced Advantage Fund - Direct Plan - IDCW,1.506,-7.494,-1.013,3.322,1.814,2.915,3.765,0.605,1.503,-0.962,0.897,-1.471,-2.313,-6.39,-2.056,-1.008,-1.868
Axis Balanced Advantage Fund - Regular Plan - Growth,Axis Balanced Advantage Fund - Regular Plan - Growth,Axis Balanced Advantage Fund - Regular Plan - Growth,Axis Balanced Advantage Fund - Regular Plan - Growth,Axis Balanced Advantage Fund - Regular Plan - Growth,Axis Balanced Advantage Fund - Regular Plan - Growth,Axis Balanced Advantage Fund - Regular Plan - Growth,Axis Balanced Advantage Fund - Regular Plan - Growth,0.099,-0.595,2.09,-0.292,1.564,1.059,-1.333,-0.097,2.117,-0.094,0.567,3.662,1.268,-3.96,-2.624,2.599,0.563,-0.187,0.094,2.243,0.548,2.186,-1.773,-2.617,1.483,2.488,1.529,0.354,0.177,0.265,-0.704,-10.302,6.238,1.338,3.302,2.283,1.256,0.354,2.118,4.655,2.883,-0.16,1.443,1.107,-1.095,3.16,1.685,2.861,3.65,0.493,1.402,-1.037,0.768,-1.583,-2.378,2.094,-2.192,-1.158,-1.977
Axis Balanced Advantage Fund - Regular Plan - IDCW,Axis Balanced Advantage Fund - Regular Plan - IDCW,Axis Balanced Advantage Fund - Regular Plan - IDCW,Axis Balanced Advantage Fund - Regular Plan - IDCW,Axis Balanced Advantage Fund - Regular Plan - IDCW,Axis Balanced Advantage Fund - Regular Plan - IDCW,Axis Balanced Advantage Fund - Regular Plan - IDCW,Axis Balanced Advantage Fund - Regular Plan - IDCW,0.099,-0.595,2.09,-0.292,1.564,1.059,-1.333,-0.097,2.117,-0.094,0.567,3.662,1.268,-3.96,-2.624,2.599,0.563,-0.187,0.094,2.243,0.548,2.186,-1.773,-2.617,1.483,-0.922,1.581,0.275,0.183,0.274,-0.729,-10.294,6.25,1.385,3.317,2.266,1.3,0.367,2.1,4.639,2.899,-0.083,1.41,-7.604,-1.15,3.22,1.733,2.811,3.551,0.558,1.427,-1.095,0.791,-1.481,-2.453,-6.618,-2.187,-1.164,-1.993
Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,Axis Flexi Cap Fund - Direct Plan - Growth,-0.3,1.503,0.79,-1.763,0.598,5.161,0.648,0.644,6.113,1.118,-7.567,-3.628,6.081,1.001,-0.45,-0.271,5.535,1.204,3.833,-0.487,-4.564,2.05,8.348,1.965,0.386,1.385,0.759,-1.209,-20.061,12.212,2.691,4.192,4.191,4.715,0.155,2.248,12.462,7.589,-1.498,3.676,0.856,-0.848,5.545,3.349,3.352,7.453,1.297,3.103,-2.484,1.666,-4.602,-4.177,4.519,-4.776,-4.719,-4.619
Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,Axis Flexi Cap fund - Direct Plan - IDCW,-0.3,1.403,0.889,-1.763,0.598,5.263,0.741,0.644,6.119,1.205,-7.573,-3.631,6.087,1.093,-0.541,-0.272,5.54,1.291,3.833,-0.406,-4.564,1.964,8.44,1.965,0.308,1.463,0.759,-1.361,-27.812,12.166,2.687,4.264,4.182,4.689,0.086,2.324,12.49,7.601,-1.524,3.657,-7.802,-0.883,5.551,3.366,3.392,7.487,1.272,3.11,-2.494,1.666,-4.608,-4.106,-3.638,-4.768,-4.749,-4.545
Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,Axis Flexi Cap Fund - Regular Plan - Growth,-0.3,1.202,0.693,-1.868,0.501,5.098,0.56,0.557,5.996,0.957,-7.672,-3.777,5.986,0.926,-0.642,-0.462,5.38,1.144,3.665,-0.583,-4.69,1.933,8.341,1.783,0.239,1.272,0.628,-1.331,-20.175,12.088,2.516,4.091,4.105,4.58,Axis Flexi Cap Fund - Regular Plan - Growth,2.109,12.342,7.465,-1.638,3.598,0.772,-0.957,5.395,3.291,3.245,7.37,1.109,3.029,-2.534,1.508,-4.69,-4.233,4.479,-4.877,-4.81,-4.697
Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,Axis Flexi Cap Fund - Regular Plan - IDCW,-0.2,1.804,0.693,-1.475,0.701,4.118,1.401,-0.279,5.904,1.044,-7.585,-3.966,5.397,0.741,-1.468,-0.831,5.102,0.792,3.49,-0.999,-3.685,1.406,8.955,2.026,0.876,1.351,0.471,1.566,-25.279,10.276,0.515,3.823,3.865,3.002,-1.435,2.873,11.384,7.087,-5.511,2.137,-9.033,0.773,5.37,3.395,3.86,7.624,1.663,1.961,-3.008,0.504,-6.048,-5.064,-5.017,-4.249,-4.41,-5.185
