scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,0.386,-0.327,0.174,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend,Tata Gilt Securities Short Maturity Fund -Regular Fund-Quarterly DIvidend
Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,0.385,-0.327,0.174,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth,Tata Gilt Securities Short Maturity Fund -Regular Plan-Growth
Tata Gilt Short Maturity Fund - Direct Plan - Growth,0.42,-0.295,0.192,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth,Tata Gilt Short Maturity Fund - Direct Plan - Growth
Tata Large Cap Fund -Direct Plan Growth Option,6.977,1.674,2.701,2.855,1.589,-0.009,5.166,-0.994,-1.686,5.576,-1.159,2.864,3.213,-5.495,-3.297,4.789,-1.728,-0.354,6.138,3.417,-7.744,-3.133,4.269,0.727,-0.584,-0.616,7.733,0.501,4.212,0.322,-7.502,-0.811,5.725,4.828,0.84,0.439,-1.097,-3.02,-26.51,16.255,4.42,5.962,5.827,4.804,-1.717,1.889,11.472,6.712,4.11,5.596,0.485,-0.615,6.315,1.998,2.243,5.964,2.355,3.194,-4.299,1.388,0.763,-5.869,5.828,-2.928,-3.248,-4.42
Tata Large Cap Fund -Regular Plan - Growth Option,6.834,1.542,2.562,2.74,1.453,-0.146,5.038,-1.125,-1.803,5.446,-1.283,2.728,3.078,-5.614,-3.424,4.653,-1.861,-0.478,5.988,3.278,-7.856,-3.217,4.19,0.65,-0.66,-0.695,7.681,0.435,4.141,0.245,-7.588,-0.9,5.634,4.751,0.783,0.384,-1.154,-3.066,-26.576,16.188,4.356,5.885,5.756,4.733,-1.78,1.825,11.397,6.639,4.039,5.531,0.422,-0.67,6.257,1.941,2.187,5.901,2.289,3.118,-4.362,1.304,0.683,-5.943,5.739,-3.006,-3.345,-4.517
Tata Large Cap Fund- Direct Plan - Payout of IDCW Option,6.977,-6.415,2.701,2.865,1.589,-0.009,5.166,-0.994,-1.685,5.576,-1.159,2.864,3.214,-12.576,-3.3,4.789,-1.728,-0.354,6.134,3.418,-7.744,-3.132,4.269,0.727,-0.584,-0.616,7.736,0.5,4.212,0.322,-7.502,-0.811,5.724,4.828,0.839,0.44,-1.097,-3.02,-26.506,16.256,4.426,5.962,5.826,4.804,-1.716,1.889,11.472,6.715,4.116,5.597,0.487,-0.615,6.315,1.998,2.242,5.964,2.371,3.182,-4.299,1.371,0.754,-5.885,5.81,-2.928,-3.248,-4.419
Tata Large Cap Fund- Regular Plan - Payout of IDCW Option,6.834,-6.559,2.562,2.74,1.453,-0.146,5.037,-1.125,-1.803,5.446,-1.283,2.728,3.078,-13.308,-3.426,4.652,-1.862,-0.481,5.987,3.277,-7.858,-3.219,4.186,0.649,-0.662,-0.693,7.681,0.435,4.143,0.246,-7.589,-0.9,5.633,4.751,0.782,0.384,-1.155,-3.067,-26.564,16.188,4.357,5.888,5.753,4.73,-1.78,1.825,11.393,6.637,4.037,5.529,0.432,-0.67,6.254,1.937,2.184,5.898,2.291,3.11,-4.362,1.296,0.68,-5.947,5.729,-3.007,-3.351,-4.523
Tata Large & MId Cap Fund -Direct Plan- Growth Option,8.254,-0.358,3.164,3.531,0.523,0.261,3.604,-0.779,-1.425,5.078,-0.415,4.556,1.816,-4.823,-3.497,5.57,-3.491,-2.716,4.954,3.022,-6.391,-0.393,4.137,1.01,-2.287,0.072,7.341,0.592,3.379,0.544,-5.902,-0.261,5.219,3.715,1.986,1.044,1.486,-3.721,-25.483,18.192,4.669,6.038,5.544,5.59,-1.486,1.135,12.873,4.575,1.965,7.976,1.422,-2.638,5.522,2.97,1.848,5.043,1.458,1.622,-2.686,0.753,0.204,-6.519,5.252,-0.708,-2.437,-2.541
Tata Large & Mid Cap Fund Direct Plan - Payout of IDCW Option,8.254,-0.358,3.164,3.537,0.526,0.26,3.604,-0.779,-1.425,5.078,-0.414,1.27,1.816,-4.823,-6.687,5.57,-3.489,-4.992,4.954,3.022,-6.39,-0.393,4.136,1.01,-2.287,0.073,7.342,0.592,3.378,0.544,-5.902,-0.274,5.22,3.716,1.986,1.044,1.484,-3.721,-25.512,18.193,4.669,6.038,5.544,5.59,-1.11,1.135,12.873,4.574,1.964,7.976,1.421,-2.639,5.521,2.969,1.848,5.043,1.458,1.623,-2.686,0.753,0.205,-6.53,5.243,-0.708,-2.437,-2.541
Tata Large & Mid Cap Fund Regular Plan - Payout of IDCW Option,-0.443,-0.472,3.037,3.426,0.401,0.141,3.487,-0.897,-1.531,4.962,-0.53,0.315,1.697,-4.905,-7.665,5.436,-3.614,-5.75,4.831,2.902,-6.49,-0.518,4.009,0.899,-2.4,-0.036,7.249,0.471,3.256,0.416,-6.031,-0.389,5.09,3.608,1.903,0.962,1.396,-3.793,-25.546,18.098,4.579,5.941,5.446,5.49,0.385,1.05,12.765,4.475,1.868,7.881,1.33,-2.721,5.428,2.876,1.758,4.942,1.36,1.526,-2.772,0.651,0.111,-6.609,5.143,-0.795,-2.539,-2.643
Tata Large & Mid Cap Fund- Regular Plan - Growth Option,8.113,-0.472,3.037,3.423,0.401,0.141,3.487,-0.898,-1.531,4.962,-0.53,4.431,1.697,-4.9,-3.621,5.436,-3.611,-2.823,4.832,2.903,-6.489,-0.516,4.012,0.901,-2.398,-0.036,7.25,0.472,3.257,0.419,-6.029,-0.387,5.092,3.611,1.905,0.963,1.399,-3.79,-25.558,18.098,4.583,5.945,5.45,5.496,-0.163,1.05,12.774,4.479,1.872,7.885,1.334,-2.72,5.432,2.881,1.763,4.947,1.368,1.528,-2.772,0.663,0.117,-6.603,5.153,-0.795,-2.532,-2.637
Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),8.833,3.09,4.73,5.24,-2.162,0.198,4.974,0.68,-0.793,3.043,Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth),Tata Mid Cap Growth Fund - Direct Plan Bonus(Growth)
