scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,Mahindra Manulife Large Cap Pragati Yojana - Direct Plan -Growth,1.232,0.9,1.324,-1.623,-5.634,1.243,7.943,4.994,-0.024,-0.049,-0.446,-4.914,-22.893,17.099,4.13,4.874,5.053,3.467,-1.0,2.475,11.895,7.007,4.407,4.201,0.742,-0.149,6.533,1.37,1.448,4.981,2.871,4.526,-4.889,1.008,0.263,-5.454,6.048,-2.413,-2.928,-4.256
Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - Growth,1.132,0.749,1.152,-1.78,-5.795,1.079,7.775,4.813,-0.181,-0.217,-0.613,-5.046,-23.01,16.92,4.044,4.706,4.876,3.303,-1.146,2.329,11.741,6.85,4.253,4.062,0.592,-0.284,6.388,1.222,1.301,4.839,2.73,4.361,-5.03,0.854,0.116,-5.588,5.897,-2.544,-3.081,-4.406
Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,Mahindra Manulife Large Cap Pragati Yojana - Regular Plan - IDCW,1.131,0.749,1.152,-1.78,-5.795,1.079,7.775,4.812,-0.18,-0.217,-0.613,-5.046,-23.006,16.913,4.046,4.703,4.875,3.307,-1.146,2.329,11.742,6.849,4.253,4.062,0.592,-0.285,6.388,1.222,1.3,4.836,-0.557,4.36,-5.03,0.855,0.115,-5.587,-1.248,-2.543,-3.081,-4.407
Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,-0.001,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,-0.026,0.01,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Direct Plan - Daily IDCW,0.244,0.273,0.267,0.26,0.274,0.276,0.288,0.308,0.257,2.48,0.289,0.345,0.373
Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,Mahindra Manulife Overnight Fund - Direct Plan -Growth,0.118,0.437,0.417,0.417,0.392,0.391,0.392,0.376,0.302,0.234,0.257,0.244,0.269,0.265,0.258,0.262,0.228,0.257,0.262,0.225,0.272,0.26,0.275,0.263,0.272,0.264,0.26,0.273,0.276,0.293,0.305,0.257,0.287,0.293,0.341,0.368
Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,-0.003,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,Mahindra Manulife Overnight Fund - Regular Plan - Daily IDCW,0.243,0.271,0.259,0.255,0.269,0.271,0.288,0.301,0.154,0.271,0.287,0.336,0.363
Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,Mahindra Manulife Overnight Fund - Regular Plan - Growth,0.116,0.428,0.409,0.409,0.384,0.382,0.384,0.368,0.291,0.225,0.248,0.236,0.261,0.257,0.25,0.254,0.22,0.249,0.254,0.217,0.263,0.252,0.266,0.255,0.262,0.255,0.251,0.264,0.267,0.284,0.297,0.249,0.278,0.284,0.333,0.36
Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan - IDCW,-0.423,1.644,3.783,4.81,-0.08,1.541,2.304,-1.69,-18.327,11.76,3.444,4.133,4.099,4.501,-0.142,1.157,8.733,6.339,-2.303,5.396,1.818,-0.297,5.496,3.156,2.758,4.236,-0.648,2.645,-3.044,1.721,1.398,-4.459,-1.318,-2.919,-2.66,-2.77
Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Direct Plan -Growth,-0.423,1.644,3.77,4.826,-0.083,1.541,2.304,-1.69,-18.328,11.761,3.444,4.134,4.099,4.5,-0.142,1.157,8.733,6.339,2.21,5.403,1.817,-0.297,5.492,3.157,2.759,4.236,1.8,2.645,-3.062,1.72,1.398,-4.458,5.063,-2.919,-2.66,-2.77
Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,Mahindra Manulife Hybrid Equity Nivesh Yojana - Regular Plan - Growth,-0.47,1.495,3.635,4.647,-0.222,1.393,2.145,-1.817,-18.456,11.599,3.303,3.98,3.944,4.349,-0.291,1.014,8.578,6.176,2.052,5.256,1.653,-0.445,5.332,2.991,2.597,4.068,1.634,2.471,-3.203,1.553,1.237,-4.592,4.88,-3.069,-2.823,-2.929
