scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
IDBI UST Daily IDCW,IDBI UST Daily IDCW,-0.002,0.179,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,0.093,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,-0.043,0.039,0.004,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,-0.047,0.047,IDBI UST Daily IDCW,IDBI UST Daily IDCW,-1.323,-2.413,0.704,0.422,2.521,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,-0.007,IDBI UST Daily IDCW,-0.54,0.375,0.028,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,-0.014,IDBI UST Daily IDCW,IDBI UST Daily IDCW,-0.01,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,-0.01,0.01,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW,IDBI UST Daily IDCW
IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,-0.041,0.041,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,-0.044,0.044,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,-1.294,-2.375,0.747,0.462,2.357,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,-0.006,IDBI UST Daily IDCW Direct,-0.534,0.368,0.022,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,-0.012,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,-0.01,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,-0.009,0.009,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct,IDBI UST Daily IDCW Direct
IDBI UST Growth,0.473,0.288,0.505,0.339,0.495,0.52,0.598,0.536,0.359,0.581,0.348,0.255,0.369,0.373,0.797,0.284,0.403,0.585,0.596,0.484,0.356,0.545,0.709,0.725,0.545,0.512,0.791,0.43,-1.163,-2.413,0.704,0.422,5.003,0.631,0.586,0.42,0.485,0.482,0.37,-0.407,0.78,0.456,0.62,0.388,0.298,0.387,0.457,0.362,0.29,0.305,0.192,0.2,0.29,0.275,0.269,0.313,0.797,0.256,0.306,0.273,0.227,0.289,0.316,0.2,0.098,0.386
IDBI UST Growth Direct,0.538,0.35,0.573,0.392,0.562,0.591,0.686,0.626,0.444,0.662,0.427,0.329,0.452,0.419,0.846,0.331,0.456,0.635,0.649,0.537,0.406,0.597,0.753,0.769,0.593,0.559,0.839,0.469,-1.123,-2.375,0.747,0.462,5.043,0.67,0.618,0.454,0.518,0.511,0.402,-0.377,0.811,0.49,0.653,0.42,0.331,0.417,0.482,0.389,0.317,0.33,0.218,0.222,0.316,0.301,0.295,0.339,0.823,0.284,0.333,0.299,0.253,0.313,0.342,0.222,0.124,0.409
IDBI UST Monthly IDCW,0.032,0.113,0.317,0.103,0.265,0.229,0.335,0.262,0.178,0.295,0.149,0.128,0.174,0.191,0.502,0.044,0.239,0.296,0.319,0.238,0.356,0.233,0.159,0.213,0.246,0.204,0.254,-0.125,-1.162,-2.413,0.704,0.422,2.403,0.015,0.053,-0.065,-0.029,0.021,0.37,-0.407,-0.155,0.137,-0.027,0.048,-0.049,-0.002,-0.014,0.067,-0.012,-0.007,0.038,-0.101,0.037,0.049,-0.02,0.038,0.548,-0.514,0.013,0.006,-0.012,-0.005,0.066,-0.069,0.024,0.009
IDBI UST Monthly IDCW Direct,0.538,0.351,0.573,0.392,0.562,0.591,0.686,0.627,0.445,0.333,0.185,0.165,0.215,0.213,0.53,0.062,0.267,0.322,0.348,0.267,0.406,0.261,0.167,0.226,0.272,0.218,0.265,-0.125,-1.123,-2.375,0.747,0.462,2.228,0.016,0.054,-0.065,-0.03,0.024,0.402,-0.377,-0.224,0.138,-0.028,0.048,-0.049,-0.002,-0.016,0.066,-0.009,-0.008,0.04,-0.106,0.038,0.049,-0.018,0.039,0.548,-0.51,0.013,0.005,-0.012,-0.007,0.068,-0.07,0.025,0.005
IDBI UST Weekly IDCW,-0.081,0.004,0.175,-0.042,0.04,0.052,0.061,0.15,0.036,-0.077,0.252,0.255,0.369,0.078,0.206,-0.15,0.011,0.091,IDBI UST Weekly IDCW,0.074,0.103,-0.078,0.158,-0.017,0.081,0.186,0.194,-0.109,-1.232,-2.413,0.704,0.422,2.526,0.174,0.135,-0.069,0.069,-0.04,0.052,-0.407,0.347,0.094,0.141,0.036,0.072,0.062,0.082,0.008,0.032,0.069,0.006,0.03,0.071,0.064,0.031,0.049,0.599,-0.533,0.015,0.053,-0.025,0.096,0.081,-0.001,-0.027,0.098
IDBI UST Weekly IDCW Direct,-0.082,0.029,0.189,-0.039,0.04,0.063,0.061,0.171,0.048,-0.081,0.041,0.063,-0.058,0.079,0.211,-0.15,0.011,0.098,IDBI UST Weekly IDCW Direct,0.085,0.11,-0.07,0.166,-0.017,0.092,0.157,0.201,-0.106,-1.198,-2.373,0.746,0.462,2.364,0.193,0.135,-0.065,0.078,-0.042,0.04,-0.376,0.312,0.119,0.145,0.033,0.08,0.066,0.088,0.007,0.038,0.073,0.004,0.034,0.068,0.07,0.036,0.049,0.605,-0.526,0.015,0.059,-0.026,0.105,0.091,-0.003,-0.028,0.102
IDBI Short Term Bond Fund Growth,0.698,0.214,0.297,0.249,0.512,0.61,0.697,0.594,0.292,0.45,0.316,0.227,0.209,0.458,0.817,-0.128,0.133,0.562,0.759,0.409,-0.098,0.439,1.166,0.914,0.463,0.477,1.27,0.054,0.57,-3.968,1.133,0.53,0.162,-1.945,0.882,0.184,0.805,1.143,-0.519,-0.585,2.468,1.215,1.602,0.688,0.101,0.858,0.7,0.58,-0.547,-0.343,0.793,0.519,0.366,0.066,0.473,0.808,8.139,0.229,0.558,0.136,-0.236,0.702,0.319,-0.449,-0.804,0.334
IDBI Short Term Bond Fund Growth Direct,0.79,0.299,0.392,0.324,0.607,0.702,0.792,0.69,0.383,0.544,0.41,0.317,0.31,0.549,0.91,-0.046,0.235,0.658,0.862,0.511,-0.003,0.542,1.255,1.002,0.559,0.559,1.355,0.092,0.61,-3.931,1.176,0.57,0.2,-1.892,0.943,0.248,0.869,1.198,-0.458,-0.528,2.528,1.274,1.641,0.726,0.139,0.894,0.724,0.61,-0.514,-0.314,0.826,0.549,0.401,0.103,0.508,0.846,8.18,0.269,0.597,0.175,-0.199,0.738,0.356,-0.417,-0.765,0.373
IDBI Short Term Bond Fund Monthly IDCW,0.22,0.048,0.298,0.004,0.273,0.259,0.398,0.314,0.12,0.202,0.139,0.132,0.048,0.267,0.527,-0.127,0.124,0.258,0.468,0.137,-0.098,0.071,0.434,0.035,0.171,0.477,0.341,-0.249,0.081,-3.967,1.133,0.53,0.162,-1.946,0.882,0.184,0.805,1.147,-0.519,-0.585,1.743,0.188,1.602,-1.276,-0.4,0.017,-0.089,0.378,-0.547,-0.344,0.773,-0.199,-0.252,0.066,0.084,0.123,7.623,-7.327,0.231,0.061,-0.236,0.146,0.148,-0.45,-0.804,0.334
IDBI Short Term Bond Fund Monthly IDCW Direct,0.79,0.299,0.392,0.324,0.607,0.703,0.791,0.691,0.383,0.543,0.411,0.318,0.31,0.549,0.579,-0.219,0.178,0.308,0.517,0.192,-0.003,0.126,0.436,0.078,0.232,0.559,0.361,-0.255,0.085,-3.93,1.176,0.57,0.2,-1.892,0.942,0.248,0.869,1.198,-0.458,-0.528,1.127,0.186,1.641,-1.317,-0.396,0.018,-0.092,0.377,-0.52,-0.313,0.718,-0.205,-0.248,0.103,0.055,0.119,7.621,-7.315,0.224,0.064,-0.199,0.11,0.156,-0.418,-0.765,0.372
IDBI Short Term Bond Fund Weekly IDCW,0.114,-0.054,0.119,-0.099,0.192,0.172,0.289,0.291,0.068,0.079,0.105,0.073,-0.053,0.25,0.403,-0.441,-0.056,0.189,0.304,0.092,-0.16,-0.205,0.626,0.191,0.091,0.225,0.437,-0.291,0.204,-3.968,1.132,0.531,0.161,-1.945,0.883,0.185,0.805,1.143,-0.519,-0.585,1.926,0.587,0.877,0.158,0.049,0.328,0.227,0.257,-0.714,-0.343,0.793,0.217,-0.029,0.023,0.258,0.415,7.79,-5.423,0.241,0.024,-0.237,0.477,0.157,-0.539,-0.804,0.334
IDBI Short Term Bond Fund Weekly IDCW Direct,0.703,0.299,0.393,0.324,0.606,0.702,0.758,0.333,0.102,0.099,0.143,0.236,0.309,0.55,0.433,-0.405,-0.001,0.224,0.33,0.131,-0.096,-0.176,0.66,0.215,0.146,0.283,0.468,-0.274,0.219,-3.93,1.176,0.569,0.2,-1.891,0.943,0.248,0.869,1.195,-0.458,-0.528,1.634,0.601,0.899,0.159,0.067,0.335,0.234,0.265,-0.687,-0.315,0.825,0.212,-0.016,0.049,0.289,0.416,7.813,-5.412,0.249,0.04,-0.199,0.458,0.172,-0.514,-0.766,0.373
IDBI Dynamic Bond Fund Annual IDCW Direct,0.184,-1.964,1.039,-0.168,0.764,0.643,0.955,0.402,-0.301,-0.252,-0.176,-0.825,-1.631,-0.073,2.217,-1.118,0.036,0.389,1.262,-0.124,0.511,0.923,1.466,1.168,0.466,0.562,1.245,0.037,1.389,-1.445,1.383,0.331,-0.977,1.153,0.991,0.33,0.685,1.69,-0.166,-0.372,1.93,1.209,1.722,0.139,0.123,1.02,0.975,0.608,-0.059,-0.159,0.328,0.776,0.692,0.109,0.403,0.797,1.83,-0.196,0.801,-0.114,-1.053,0.829,0.563,-0.588,-0.99,0.286
IDBI Dynamic Bond Fund Annual IDCW Regular,0.07,-2.07,0.919,-10.855,0.645,0.528,0.838,0.279,-0.413,-0.368,-0.292,-0.937,-1.756,-0.206,2.114,-1.206,-0.077,0.285,1.15,-0.235,0.406,0.811,1.369,1.071,0.363,0.468,1.159,-0.025,1.326,-1.506,1.315,0.268,-1.038,1.085,0.931,0.266,0.62,1.637,-0.227,-0.43,1.87,1.143,1.655,0.066,0.059,0.959,0.917,0.546,-0.12,-0.213,0.27,0.724,0.632,0.047,0.344,0.736,1.766,-0.26,0.739,-0.175,-1.113,0.774,0.503,-0.639,-1.051,0.225
IDBI Dynamic Bond Fund Growth,0.07,-2.072,0.921,-0.262,0.645,0.527,0.837,0.28,-0.413,-0.368,-0.293,-0.937,-1.755,-0.207,2.114,-1.207,-0.077,0.285,1.15,-0.235,0.406,0.811,1.368,1.071,0.363,0.467,1.159,-0.024,1.325,-1.505,1.315,0.267,-1.038,1.086,0.931,0.265,0.62,1.636,-0.228,-0.43,1.869,1.144,1.654,0.066,0.06,0.959,0.916,0.547,-0.12,-0.214,0.271,0.724,0.632,0.048,0.343,0.735,1.766,-0.259,0.739,-0.175,-1.112,0.773,0.504,-0.638,-1.051,0.225
IDBI Dynamic Bond Fund Growth Direct,0.184,-1.962,1.038,-0.167,0.761,0.642,0.956,0.402,-0.301,-0.251,-0.176,-0.825,-1.631,-0.073,2.216,-1.118,0.035,0.39,1.262,-0.124,0.511,0.922,1.467,1.168,0.466,0.561,1.246,0.036,1.389,-1.445,1.383,0.331,-0.977,1.153,0.992,0.33,0.685,1.69,-0.166,-0.372,1.931,1.209,1.72,0.128,0.123,1.02,0.975,0.608,-0.059,-0.159,0.329,0.776,0.693,0.109,0.403,0.797,1.829,-0.195,0.8,-0.113,-1.054,0.829,0.563,-0.587,-0.989,0.287
IDBI Dynamic Bond Fund Quarterly IDCW Direct,0.184,-1.963,1.039,-0.168,0.763,0.642,0.956,0.402,-0.3,-0.251,-0.176,-0.822,-1.628,-0.071,2.222,-1.11,0.042,0.398,1.272,-0.114,0.518,0.928,-0.587,1.175,0.474,-2.106,0.479,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,IDBI Dynamic Bond Fund Quarterly IDCW Direct,0.429,0.974,0.611,-0.039,-0.158,0.326,0.776,0.713,0.11,0.401,0.798,1.906,-0.421,0.812,0.033,-1.053,0.83,0.564,-0.587,-0.989,0.287
IDBI Dynamic Bond Fund Quarterly IDCW Regular,0.07,-2.072,0.92,-9.687,0.644,0.528,-1.705,0.281,-0.414,-0.368,-0.292,-0.937,-1.755,-0.207,2.114,-1.206,-0.077,0.285,1.15,-0.235,0.406,0.81,-0.128,1.058,0.362,-1.929,1.159,-0.024,1.325,-1.506,1.315,0.268,-1.038,1.086,0.931,0.266,0.62,1.637,-0.228,-0.43,1.87,1.144,1.655,0.067,0.059,0.959,0.917,0.546,-0.121,-0.213,0.27,0.724,0.633,0.047,0.344,0.736,1.767,-0.259,0.739,-0.176,-1.112,0.773,0.504,-0.639,-1.051,0.226
IDBI Credit Risk Fund Annual IDCW - Direct Plan,0.867,0.104,0.576,0.353,0.285,0.46,1.04,0.82,0.259,0.842,0.151,0.094,0.221,0.509,1.752,-0.564,-21.945,0.557,0.957,0.437,-0.418,0.247,1.024,1.142,0.156,0.462,1.635,-0.142,0.48,-6.343,0.896,0.137,0.302,-2.703,-0.382,0.475,0.752,0.797,-12.686,-1.927,2.33,2.039,1.49,0.618,0.741,1.41,1.053,0.831,0.65,0.067,-0.009,0.407,1.284,0.462,0.423,0.963,10.274,0.769,0.5,0.34,-0.01,0.956,0.405,-0.345,-0.926,0.324
IDBI Credit Risk Fund Annual IDCW - Regular Plan,0.763,0.003,0.468,-12.298,0.191,0.38,0.947,0.724,0.168,0.748,0.057,0.004,0.117,0.376,1.663,-0.642,-7.397,0.489,0.883,0.365,-0.486,0.174,0.962,1.08,0.09,0.401,1.566,-0.195,0.424,-6.393,0.837,0.081,0.248,-2.755,-0.426,0.427,0.704,0.757,-12.727,-1.969,2.292,1.988,1.433,0.564,0.684,1.357,1.001,0.789,0.586,0.01,-0.069,0.357,1.224,0.402,0.364,0.902,10.207,0.707,0.439,0.279,-0.069,0.902,0.347,-0.395,-0.985,0.264
IDBI Credit Risk Fund Growth Direct,0.865,0.1,0.572,0.354,0.287,0.461,1.041,0.821,0.259,0.842,0.151,0.094,0.221,0.51,1.752,-0.565,-0.059,0.557,0.957,0.438,-0.418,0.247,1.023,1.142,0.155,0.463,1.636,-0.142,0.48,-6.344,0.897,0.137,0.301,-2.703,-0.382,0.475,0.752,0.797,-12.687,-1.926,2.33,2.039,1.49,0.617,0.74,1.41,1.053,0.832,0.649,0.067,-0.009,0.409,1.284,0.462,0.422,0.964,10.273,0.769,0.5,0.34,-0.01,0.956,0.405,-0.345,-0.926,0.325
IDBI Credit Risk Fund Growth Regular,0.763,0.003,0.468,0.27,0.192,0.381,0.946,0.724,0.168,0.747,0.057,0.003,0.117,0.376,1.663,-0.642,-0.154,0.489,0.883,0.365,-0.486,0.175,0.962,1.081,0.09,0.401,1.566,-0.195,0.424,-6.39,0.837,0.082,0.248,-2.755,-0.426,0.426,0.705,0.757,-12.727,-1.968,2.285,1.988,1.433,0.563,0.684,1.357,1.001,0.775,0.587,0.011,-0.069,0.358,1.225,0.402,0.364,0.902,10.207,0.707,0.439,0.28,-0.069,0.902,0.347,-0.395,-0.986,0.264
IDBI Credit Risk Fund Quarterly IDCW - Direct Plan,0.865,0.1,0.573,-10.559,0.287,0.461,-2.906,0.822,0.258,0.843,0.151,0.094,0.221,0.509,1.751,-0.564,-6.409,0.557,0.957,0.437,-0.418,0.246,-0.723,1.142,0.156,-2.088,1.635,-0.143,0.48,-6.344,0.898,0.137,0.301,-2.702,-0.382,0.475,0.752,0.796,-12.687,-1.926,2.33,2.039,1.49,0.617,0.742,1.409,1.053,0.831,0.65,0.066,-0.009,0.408,1.284,0.462,0.422,0.964,10.273,0.769,0.5,0.339,-0.011,0.957,0.405,-0.345,-0.926,0.324
IDBI Credit Risk Fund Quarterly IDCW - Regular Plan,0.763,0.003,0.469,-9.674,0.192,0.381,-2.158,0.724,0.168,0.749,0.056,0.003,0.118,0.375,1.664,-0.641,-5.225,0.489,0.882,0.365,-0.486,0.175,-0.442,1.08,0.091,-1.992,1.566,-0.195,0.424,-6.393,0.837,0.082,0.247,-2.755,-0.426,0.427,0.703,0.757,-12.727,-1.968,2.285,1.989,1.433,0.564,0.683,1.357,1.0,0.776,0.587,0.011,-0.07,0.358,1.225,0.403,0.363,0.903,10.207,0.707,0.44,0.279,-0.069,0.902,0.347,-0.394,-0.985,0.264
IDBI Gilt Fund Annual IDCW,0.151,-2.138,1.078,-12.956,0.864,0.744,1.006,0.07,-0.669,-1.128,-0.35,-1.508,-2.762,-0.396,3.186,-2.119,IDBI Gilt Fund Annual IDCW,0.106,1.776,-0.897,0.818,1.679,1.516,1.551,0.252,0.703,0.795,-0.256,1.649,1.314,1.768,-0.247,-0.511,0.435,0.675,0.261,-0.254,1.236,1.746,1.541,0.798,0.675,0.316,-0.432,-0.285,1.175,0.574,0.171,-0.992,-0.62,0.787,0.98,0.229,-0.036,0.152,0.764,0.093,-0.335,0.83,-0.324,-1.57,0.894,0.452,-0.476,-1.1,0.396
IDBI Gilt Fund Annual IDCW Direct,0.247,-2.047,1.179,-11.534,0.951,0.841,1.106,0.172,-0.575,-1.03,-0.253,-1.414,-2.661,-0.307,3.246,-2.069,0.085,0.165,1.838,-0.837,0.877,1.734,1.564,1.598,0.307,0.761,0.896,-0.366,1.839,1.369,2.45,-0.171,-0.486,0.506,0.808,0.276,-0.269,1.301,1.815,1.619,0.872,0.75,0.386,-0.366,-0.216,1.24,0.632,0.234,-0.929,-0.562,0.851,1.033,0.291,0.028,0.212,0.827,0.157,-0.27,0.894,-0.26,-1.51,0.951,0.513,-0.423,-1.038,0.459
IDBI Gilt Fund Growth,0.15,-2.137,1.078,-0.527,0.863,0.745,1.006,0.071,-0.669,-1.127,-0.351,-1.508,-2.762,-0.396,3.186,-2.119,0.001,0.107,1.776,-0.898,0.818,1.679,1.517,1.551,0.259,0.704,0.795,-0.254,1.648,1.314,1.768,-0.247,-0.504,0.435,0.678,0.262,-0.254,1.235,1.738,1.548,0.798,0.675,0.316,-0.433,-0.285,1.174,0.574,0.171,-0.993,-0.621,0.786,0.98,0.229,-0.036,0.151,0.764,0.093,-0.335,0.83,-0.323,-1.57,0.894,0.452,-0.475,-1.1,0.395
IDBI Gilt Fund Growth Direct,0.247,-2.047,1.179,-0.448,0.964,0.84,1.106,0.171,-0.574,-1.03,-0.252,-1.415,-2.659,-0.307,3.246,-2.069,0.085,0.165,1.838,-0.836,0.876,1.734,1.563,1.598,0.307,0.753,0.869,-0.2,1.705,1.368,1.828,-0.191,-0.449,0.506,0.751,0.339,-0.177,1.301,1.815,1.618,0.872,0.749,0.387,-0.365,-0.215,1.24,0.632,0.234,-0.928,-0.561,0.851,1.033,0.291,0.027,0.213,0.827,0.157,-0.27,0.894,-0.261,-1.51,0.951,0.514,-0.423,-1.038,0.46
IDBI Gilt Fund Quarterly IDCW,0.151,-2.138,1.079,-9.97,0.863,0.744,-2.087,0.07,-0.669,-1.127,-0.351,-1.509,-2.762,-0.396,3.186,-2.12,0.001,0.107,1.776,-0.898,0.818,1.679,1.517,1.551,0.252,-1.859,0.794,-0.254,1.649,1.314,1.769,-0.248,-0.503,0.435,0.678,0.262,-0.255,1.235,1.736,1.547,0.799,0.675,0.316,-0.433,-0.285,1.175,0.574,0.171,-0.993,-0.62,0.787,0.98,0.23,-0.036,0.151,0.763,0.094,-0.335,0.83,-0.324,-1.57,0.894,0.452,-0.476,-1.101,0.395
IDBI Gilt Fund Quarterly IDCW Direct,0.234,-2.047,1.178,-6.601,0.964,0.84,-3.148,0.172,-0.574,-1.029,-0.253,-1.415,-2.66,-0.306,3.246,-2.068,0.085,0.165,1.855,-0.837,0.876,1.734,1.569,1.597,0.307,-1.936,0.869,-0.203,1.704,1.368,1.835,-0.191,-0.45,0.507,0.751,0.339,-0.176,1.301,1.815,1.618,0.872,0.768,0.387,-0.366,-0.215,1.24,0.632,0.206,-0.954,-0.562,0.851,1.033,0.307,0.027,0.212,0.827,0.177,-0.27,0.874,-0.262,-1.509,0.951,0.513,-0.423,-1.038,0.459
IDBI Hybrid Equity Fund Growth Direct,5.226,1.76,2.143,2.635,-0.573,-0.199,2.919,0.564,-0.147,3.176,-1.096,3.289,0.248,-2.114,-1.073,4.43,-1.165,-1.579,2.959,3.105,-9.247,-3.076,3.897,0.513,-2.518,-0.693,4.586,-1.452,2.674,-3.454,-4.329,1.788,3.824,2.639,-0.904,0.619,1.629,-1.712,-16.018,11.495,4.553,3.65,3.45,3.715,0.263,0.786,8.011,4.391,0.129,2.774,0.289,-0.081,3.926,1.443,1.358,4.196,3.539,2.598,-2.31,1.081,-1.027,-3.384,3.82,-3.508,-3.037,-3.586
IDBI Hybrid Equity Fund Growth Regular,5.118,1.617,1.977,2.496,-0.739,-0.343,2.754,0.426,-0.179,3.012,-1.257,3.101,0.068,-2.468,-1.231,4.254,-1.332,-1.737,2.774,2.934,-9.389,-3.236,3.749,0.387,-2.651,-0.819,4.451,-1.574,2.55,-3.565,-4.432,1.688,3.728,2.546,-0.97,0.544,1.559,-1.771,-16.078,11.411,4.546,3.575,3.375,3.643,0.191,0.716,7.94,4.317,0.055,2.707,0.214,-0.107,3.853,1.369,1.283,4.119,3.461,2.519,-2.381,1.007,-1.097,-3.449,3.746,-3.534,-3.11,-3.658
IDBI Hybrid Equity Fund IDCW Direct,5.226,1.76,2.143,2.635,-0.573,-0.199,2.919,-2.864,-0.024,1.437,-1.094,3.288,0.25,-2.118,-1.073,4.43,-1.164,-1.569,2.959,3.104,-9.246,-3.075,3.898,0.514,-2.517,-0.693,4.587,-1.452,2.673,-3.454,-4.33,1.788,3.825,2.639,-0.902,0.619,1.627,-1.712,-16.016,11.494,4.554,3.65,3.45,3.714,0.263,0.786,8.01,4.39,0.129,2.774,0.288,-3.632,3.926,1.443,1.358,4.197,3.539,2.598,-2.309,1.082,-1.027,-3.383,3.82,-3.509,-3.037,-3.586
IDBI Hybrid Equity Fund IDCW Regular,5.118,1.617,1.977,2.496,-0.739,-0.343,2.754,-3.048,-0.182,1.217,-1.256,3.099,0.068,-2.468,-1.231,4.254,-1.331,-1.737,2.774,2.933,-9.388,-3.234,3.748,0.387,-2.652,-0.819,4.451,-1.573,2.55,-3.565,-4.432,1.688,3.728,2.546,-0.97,0.544,1.56,-1.771,-16.076,11.413,4.544,3.575,3.374,3.642,0.191,0.716,7.94,4.317,0.056,2.706,0.214,-3.91,3.853,1.369,1.284,4.12,3.462,2.519,-2.381,1.007,-1.097,-3.448,3.745,-3.534,-3.11,-3.658
IDBI Equity Savings Fund Growth Option,2.175,-0.997,1.092,-0.184,0.367,-0.262,2.148,0.23,-0.707,0.283,-0.827,-0.235,-0.29,-0.696,1.817,1.199,-0.893,-0.476,2.738,0.888,-2.527,-1.822,2.023,0.342,-0.292,-0.398,2.317,-0.018,1.052,0.12,-1.585,0.767,2.473,2.375,0.427,0.714,1.693,-0.165,-12.178,7.599,2.607,1.032,1.634,3.735,-0.494,0.252,5.735,2.966,0.838,2.046,-0.014,-0.622,2.495,0.445,0.917,2.054,0.601,1.436,-1.666,0.834,0.571,-2.444,2.513,-0.899,-1.528,-1.51
IDBI Equity Savings Fund Growth Option Direct,2.283,-0.895,1.204,-0.092,0.482,-0.153,2.259,0.343,-0.607,0.372,-0.725,-0.144,-0.215,-0.539,1.983,1.383,-0.722,-0.311,2.913,1.078,-2.37,-1.654,2.192,0.537,-0.132,-0.251,2.456,0.099,1.184,0.237,-1.499,0.833,2.538,2.446,0.491,0.782,1.762,-0.109,-12.119,7.67,2.682,1.123,1.722,3.828,-0.397,0.335,5.81,3.044,0.921,2.121,0.069,-0.577,2.576,0.531,1.005,2.14,0.685,1.522,-1.587,0.917,0.649,-2.374,2.58,-0.834,-1.447,-1.432
IDBI Equity Savings Fund IDCW Option,2.175,-0.997,1.092,-0.185,0.367,-0.262,2.148,0.23,-0.707,0.283,-0.828,-0.235,-0.29,-0.696,1.817,0.42,-0.894,-0.476,2.45,0.544,-2.528,-1.86,2.023,0.342,-0.298,-0.399,2.318,-0.018,1.052,0.116,-1.581,0.767,2.473,2.374,0.428,0.715,1.693,-0.164,-12.178,7.597,2.608,1.033,1.634,3.736,-0.495,0.253,5.735,2.966,0.839,2.046,-0.015,-6.714,2.495,0.445,0.917,2.053,0.602,1.436,-1.666,0.834,0.571,-2.444,2.518,-0.899,-1.528,-1.511
