scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
Navi Liquid Fund - Direct Plan Weekly IDCW - Payout,-0.075,0.001,0.035,0.016,-0.072,Navi Liquid Fund - Direct Plan Weekly IDCW - Payout,-0.074,0.05,0.002,-0.088,0.017,0.003,-0.054,Navi Liquid Fund - Direct Plan Weekly IDCW - Payout,0.026,-0.037,-0.068,0.049,-0.087,0.035,0.031,-0.087,0.023,-0.104,0.056,Navi Liquid Fund - Direct Plan Weekly IDCW - Payout,0.125,-0.172,0.043,0.015,-0.076,0.01,-0.084,0.033,0.027,-0.052,0.027,-0.001,-0.049,-0.015,-0.018,-0.027,0.014,-0.043,0.018,0.023,-0.042,0.025,0.028,-0.005,-0.045,-0.012,-0.043,0.02,0.026,-0.036,0.023,0.017,-0.036,0.014,-0.05,0.006,0.034,-0.022,-0.038,0.035
Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,0.012,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW,Navi Liquid Fund - Regular Plan Daily IDCW
Navi Liquid Fund - Regular Plan Monthly IDCW,0.053,0.023,-0.077,-0.019,0.055,-0.092,0.018,0.066,0.5,0.036,0.015,-0.102,0.072,-0.016,0.027,-0.168,0.065,-0.099,0.063,0.586,0.019,0.067,0.605,0.047,0.049,-0.002,-0.079,0.029,0.553,0.015,0.045,0.431,0.021,0.025,-0.063,0.038,0.397,0.001,0.047,-0.038,-0.065,0.023,0.248,0.015,0.017,-0.026,0.006,0.034,-0.038,-0.001,0.021,0.229,0.018,0.019,-0.035,0.026,0.028,-0.045,0.027,0.314,0.02,0.006,0.037,-0.096,0.041,0.034
Navi Liquid Fund - Regular Plan Weekly IDCW,-0.073,0.001,0.035,0.015,-0.071,Navi Liquid Fund - Regular Plan Weekly IDCW,-0.073,0.049,0.002,-0.087,0.017,0.003,-0.053,-0.001,0.027,-0.037,-0.067,0.048,-0.085,0.034,0.03,-0.086,0.023,-0.103,0.055,Navi Liquid Fund - Regular Plan Weekly IDCW,0.124,-0.171,0.042,0.014,-0.075,0.01,-0.083,0.034,0.027,-0.051,0.027,-0.001,-0.048,-0.02,-0.014,-0.027,0.014,-0.042,0.016,0.023,-0.04,0.024,0.028,-0.005,-0.044,-0.012,-0.042,0.02,0.026,-0.036,0.023,0.017,-0.036,0.014,-0.049,0.005,0.035,-0.022,-0.037,0.035
Navi Liquid Fund-Direct Plan-Growth Option,0.573,0.521,0.567,0.526,0.571,0.534,0.557,0.564,0.508,0.531,0.515,0.522,0.564,0.513,0.576,0.546,0.592,0.63,0.624,0.595,0.582,0.636,0.613,0.626,0.623,0.555,0.672,0.573,0.562,0.487,0.526,0.443,0.416,0.411,0.392,0.394,0.401,0.377,0.46,0.327,0.257,0.264,0.252,0.246,0.248,0.254,0.224,0.247,0.25,0.244,0.26,0.232,0.263,0.251,0.271,0.298,0.281,0.301,0.362,0.319,0.319,0.344,0.373,0.322,0.336,0.4
Navi Liquid Fund-Regular Plan-Growth Option,0.564,0.514,0.559,0.518,0.562,0.525,0.548,0.554,0.5,0.522,0.506,0.513,0.555,0.504,0.568,0.537,0.582,0.621,0.615,0.586,0.573,0.627,0.605,0.617,0.614,0.547,0.662,0.564,0.553,0.477,0.517,0.434,0.407,0.404,0.388,0.39,0.397,0.373,0.456,0.323,0.253,0.26,0.248,0.242,0.244,0.25,0.22,0.242,0.246,0.24,0.256,0.228,0.258,0.247,0.267,0.294,0.277,0.297,0.357,0.314,0.315,0.34,0.369,0.319,0.331,0.396
Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years,Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years
Navi Liquid Fund-Unclaimed Redemption and Dividend Plan less than 3 years,0.563,0.512,0.557,0.516,0.56,0.524,0.546,0.552,0.498,0.52,0.504,0.511,0.553,0.503,0.566,0.536,0.58,0.619,0.613,0.584,0.572,0.625,0.602,0.614,0.614,0.547,0.662,0.564,0.553,0.478,0.517,0.432,0.407,0.404,0.388,0.39,0.397,0.376,0.456,0.323,0.253,0.26,0.248,0.242,0.244,0.25,0.22,0.242,0.246,0.24,0.256,0.228,0.259,0.247,0.267,0.294,0.277,0.297,0.357,0.314,0.315,0.34,0.369,0.319,0.331,0.397
Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,-0.006,0.006,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,-0.013,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,-0.057,-0.034,0.04,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,0.006,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,0.002,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,-0.014,0.015,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,0.006,-0.006,Navi Ultra Short Term Fund - Direct Plan Daily IDCW - ReInvestment,0.001,-0.035,0.036
Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout,-0.003,-0.125,-0.035,0.387,0.087,-0.036,0.079,0.07,0.409,0.041,0.123,-0.08,0.092,0.024,0.206,0.315,-0.143,0.569,0.413,0.507,-0.111,0.139,0.674,0.135,0.112,0.047,0.661,-0.07,0.688,-0.062,0.275,0.602,-0.087,0.047,0.407,-0.15,0.433,0.355,-0.06,-0.188,0.124,0.009,0.313,-0.097,-0.108,0.263,-0.109,-0.138,-0.213,-0.183,-0.073,0.206,-0.126,-0.117,0.294,0.268,-0.13,-0.17,-0.051,0.249,-0.067,-0.096,-0.046,0.154,-0.333,Navi Ultra Short Term Fund - Direct Plan Monthly IDCW Payout
Navi Ultra Short Term Fund - Direct Plan Weekly IDCW - Payout,-0.212,0.001,0.087,-0.16,-0.047,-0.047,-0.051,0.071,-0.022,-0.127,0.016,-0.005,-0.074,0.037,0.103,-0.277,-0.044,-0.018,-0.203,0.024,0.02,-0.08,0.044,-0.138,0.045,0.022,0.077,-0.16,0.071,-0.031,0.02,-0.065,-0.071,0.007,-0.016,-0.08,0.022,-0.078,-0.056,-0.049,-0.094,0.078,0.008,-0.047,0.012,-0.019,-0.005,0.001,-0.009,-0.016,0.022,-0.046,-0.047,0.04,-0.003,-0.052,-0.001,-0.029,0.037,0.006,-0.068,0.058,-0.012,-0.084,-0.061,0.089
Navi Ultra Short Term Fund - Direct Plan-Growth Option,0.59,0.471,0.566,0.397,0.592,0.556,0.67,0.579,0.412,0.535,0.459,0.339,0.428,0.528,0.712,0.316,0.363,0.573,0.922,0.512,0.395,0.644,0.661,0.639,0.615,0.55,0.661,0.433,0.69,0.442,0.779,0.602,0.416,0.552,0.409,0.354,0.435,0.357,0.439,0.316,0.629,0.514,0.317,0.232,0.258,0.271,0.254,0.222,0.148,0.175,0.287,0.213,0.205,0.21,0.297,0.276,0.198,0.17,0.288,0.254,0.272,0.242,0.293,0.159,0.006,0.34
Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,-0.008,0.008,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,0.002,0.081,0.058,0.161,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,0.092,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,0.076,0.083,0.019,0.003,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,-0.014,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,-0.066,0.221,0.05,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,-0.022,0.008,0.013,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,Navi Ultra Short Term Fund - Regular Plan Daily IDCW,-0.07,0.07
Navi Ultra Short Term Fund - Regular Plan Monthly IDCW,-0.049,0.083,-0.077,0.35,0.037,-0.082,0.031,0.018,0.362,-0.008,0.075,-0.129,0.025,0.184,0.229,0.279,-0.196,0.518,0.359,0.454,-0.168,0.576,0.598,0.047,0.022,-0.001,0.616,-0.139,0.661,-0.106,0.228,0.586,-0.118,0.021,0.399,-0.172,0.384,0.323,0.413,-0.234,0.059,-0.061,0.243,-0.174,-0.152,0.2,-0.153,-0.19,-0.264,0.104,0.211,0.15,-0.202,-0.199,0.224,0.2,-0.211,-0.089,0.03,0.183,0.022,-0.003,0.046,0.102,-0.282,0.03
Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,-0.107,0.001,0.083,-0.155,-0.039,-0.049,-0.042,0.066,-0.022,-0.117,0.014,-0.004,-0.069,0.034,0.107,-0.272,-0.035,-0.019,-0.194,0.021,0.017,-0.071,0.041,-0.121,0.023,0.022,0.07,-0.173,0.064,-0.058,0.008,-0.025,-0.093,0.011,-0.004,-0.066,0.008,-0.059,-0.05,-0.081,-0.051,0.072,0.028,-0.068,0.04,-0.014,0.094,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW,Navi Ultra Short Term Fund - Regular Plan Weekly IDCW
Navi Ultra Short Term Fund - Regular Plan-Growth Option,0.537,0.418,0.509,0.35,0.54,0.504,0.617,0.521,0.362,0.486,0.41,0.292,0.376,0.48,0.665,0.275,0.309,0.522,0.867,0.457,0.334,0.565,0.588,0.565,0.536,0.479,0.59,0.364,0.625,0.378,0.708,0.54,0.36,0.494,0.361,0.302,0.384,0.324,0.414,0.268,0.561,0.441,0.243,0.159,0.182,0.201,0.181,0.144,0.07,0.104,0.211,0.15,0.131,0.135,0.224,0.2,0.122,0.091,0.212,0.179,0.199,0.174,0.22,0.096,-0.07,0.264
Essel Short Term Fund- Bonus,0.536,-0.044,0.562,0.175,0.671,0.531,0.773,0.479,0.105,0.295,0.18,0.024,0.119,0.352,0.904,-0.016,0.098,0.514,0.726,0.453,-0.018,0.532,0.863,0.857,0.547,0.544,0.913,0.042,1.057,0.151,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus,Essel Short Term Fund- Bonus
Essel Short Term Fund- Direct - Bonus,0.619,0.026,0.638,0.243,0.77,0.627,0.87,0.584,0.2,0.382,0.254,0.094,0.201,0.411,0.977,-0.03,0.178,0.589,0.806,0.535,0.059,0.609,0.92,0.957,0.653,0.641,1.009,0.137,1.156,0.351,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus,Essel Short Term Fund- Direct - Bonus
