scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
Franklin India Ultra Short Bond Fund - Retail - Growth,0.761,0.572,0.625,0.499,0.673,0.619,0.745,0.664,0.43,0.552,0.511,0.36,0.457,0.55,0.816,0.237,0.435,0.678,0.713,0.578,0.457,0.67,0.999,0.796,0.872,0.643,0.827,0.465,0.836,0.484,0.934,0.586,0.63,0.716,0.705,0.675,-3.623,0.662,0.682,-0.015,1.031,0.836,0.891,0.656,0.602,0.692,0.532,0.482,0.447,0.587,0.673,1.04,-0.458,1.373,0.947,1.135,1.232,0.817,2.434,0.693,0.738,0.42,3.555,0.367,0.326,0.361
Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,-0.121,0.001,-0.015,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,0.065,0.028,-0.023,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,-0.01,-0.043,-0.048,-0.014,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,-0.081,-0.082,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,-0.068,-0.027,0.135,0.116,0.071,0.041,0.022,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,-0.052,Franklin India Ultra Short Bond Fund - Retail Plan - Daily - IDCW,-0.005,-0.041,-0.031,-0.013,-0.044,-3.976,0.661,0.681,-0.015,1.032,0.835,0.891,0.656,0.602,0.692,0.532,0.482,0.448,0.587,0.672,1.041,-0.458,1.372,0.947,1.135,1.232,0.817,2.434,0.693,0.738,0.42,3.555,0.367,0.326,0.361
Franklin India Ultra Short Bond Fund - Retail Plan - Weekly - IDCW,0.096,-0.044,0.077,0.079,0.089,-0.06,0.024,0.1,-0.06,0.038,0.012,Franklin India Ultra Short Bond Fund - Retail Plan - Weekly - IDCW,0.012,0.042,0.111,-0.025,0.095,-0.028,0.058,0.015,Franklin India Ultra Short Bond Fund - Retail Plan - Weekly - IDCW,0.054,0.16,0.024,0.044,0.015,0.097,Franklin India Ultra Short Bond Fund - Retail Plan - Weekly - IDCW,0.072,Franklin India Ultra Short Bond Fund - Retail Plan - Weekly - IDCW,0.125,-0.048,0.066,-0.027,0.118,0.073,-4.02,0.661,0.682,-0.015,1.031,0.835,0.891,0.655,0.602,0.692,0.531,0.482,0.447,0.587,0.673,1.04,-0.458,1.373,0.946,1.134,1.231,0.817,2.434,0.694,0.738,0.421,3.554,0.367,0.326,0.362
Franklin India Ultra Short Bond Fund - Super Institutional - Growth,0.807,0.616,0.671,0.538,0.719,0.664,0.79,0.711,0.459,0.587,0.547,0.395,0.495,0.584,0.849,0.266,0.473,0.713,0.75,0.615,0.491,0.709,1.035,0.832,0.909,0.677,0.861,0.491,0.863,0.51,0.963,0.613,0.656,0.746,0.731,0.703,-3.596,0.685,0.709,0.007,1.043,0.848,0.904,0.668,0.614,0.703,0.544,0.494,0.46,0.599,0.679,1.04,-0.457,1.373,0.947,1.135,1.232,0.817,2.433,0.694,0.738,0.42,3.555,0.368,0.326,0.362
Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,-0.128,0.002,-0.014,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,0.066,0.028,-0.022,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,-0.007,-0.037,-0.044,-0.013,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,-0.073,-0.073,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,-0.068,-0.024,0.117,0.116,0.071,0.04,0.023,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,-0.048,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Daily - IDCW,-0.006,-0.04,-0.028,-0.011,-0.042,-3.962,0.685,0.71,0.007,1.043,0.848,0.905,0.668,0.614,0.703,0.545,0.494,0.461,0.599,0.679,1.04,-0.458,1.374,0.946,1.135,1.231,0.817,2.433,0.694,0.738,0.42,3.554,0.368,0.326,0.362
Franklin India Ultra Short Bond Fund - Super Institutional Plan - Direct - Growth,0.814,0.62,0.676,0.543,0.725,0.669,0.796,0.718,0.465,0.593,0.552,0.4,0.501,0.59,0.854,0.271,0.478,0.718,0.756,0.621,0.497,0.715,1.041,0.838,0.916,0.682,0.867,0.498,0.87,0.517,0.971,0.621,0.663,0.755,0.741,0.713,-3.587,0.691,0.717,0.014,1.05,0.856,0.911,0.675,0.621,0.711,0.551,0.502,0.468,0.606,0.679,1.04,-0.458,1.373,0.947,1.135,1.232,0.817,2.434,0.694,0.738,0.42,0.918,0.367,0.326,0.362
Franklin India Ultra Short Bond Fund - Super Institutional Plan - Weekly - IDCW,0.099,-0.045,0.08,0.085,0.094,-0.061,0.025,0.104,-0.061,0.04,0.014,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Weekly - IDCW,0.016,0.043,0.11,-0.02,0.1,-0.029,0.06,0.018,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Weekly - IDCW,0.058,0.161,0.025,0.048,0.016,0.096,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Weekly - IDCW,0.073,Franklin India Ultra Short Bond Fund - Super Institutional Plan - Weekly - IDCW,0.127,-0.046,0.066,-0.024,0.119,0.074,-4.004,0.685,0.709,0.007,1.043,0.849,0.903,0.668,0.614,0.703,0.543,0.494,0.46,0.599,0.68,1.04,-0.458,1.373,0.947,1.134,1.232,0.817,2.434,0.693,0.738,0.42,3.555,0.368,0.326,0.362
Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,-0.133,0.002,-0.014,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,0.063,0.028,-0.022,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,-0.006,-0.037,-0.043,-0.013,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,-0.073,-0.073,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,-0.067,-0.023,0.102,0.115,0.073,0.04,0.022,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,-0.047,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Daily - IDCW,-0.006,-0.039,-0.028,-0.01,-0.04,-3.957,0.691,0.716,0.013,1.051,0.855,0.911,0.676,0.621,0.711,0.551,0.502,0.468,0.607,0.679,1.04,-0.458,1.373,0.947,1.135,1.232,0.817,2.434,0.695,0.738,0.42,0.918,0.368,0.325,0.362
Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Weekly - IDCW,0.099,-0.045,0.081,0.086,0.094,-0.061,0.026,0.104,-0.06,0.041,0.013,0.001,0.016,0.043,0.11,-0.02,0.101,-0.029,0.061,0.017,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Weekly - IDCW,0.058,0.162,0.025,0.049,0.015,0.097,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Weekly - IDCW,0.073,Franklin India Ultra Short Bond Fund Super Institutional Plan - Direct - Weekly - IDCW,0.129,-0.073,0.066,-0.023,0.12,0.075,-4.001,0.691,0.716,0.014,1.05,0.856,0.911,0.676,0.621,0.711,0.551,0.502,0.468,0.606,0.679,1.04,-0.458,1.373,0.946,1.135,1.232,0.817,2.434,0.694,0.738,0.42,0.918,0.367,0.325,0.362
Franklin India Low Duration Fund - Direct - Growth,0.933,0.608,0.656,0.598,0.793,0.782,0.977,0.712,0.419,0.668,0.385,0.325,0.437,0.537,1.164,0.079,0.391,0.747,0.86,0.637,0.316,0.743,0.989,0.953,0.795,0.721,1.045,-0.085,0.624,0.053,1.008,0.711,0.607,-0.051,0.793,-1.361,-5.794,0.537,-2.521,-0.094,0.829,1.208,1.018,1.173,1.049,0.69,1.742,1.899,0.686,0.764,1.027,1.248,-0.184,1.166,-0.221,1.024,5.077,0.628,3.428,0.762,0.731,0.402,2.355,0.365,0.326,0.362
Franklin India Low Duration Fund - Direct - Monthly - IDCW,0.092,-0.045,0.002,-0.148,0.092,0.084,0.279,-0.078,-0.231,0.018,-0.264,-0.327,-0.216,-0.118,0.695,-0.709,0.204,0.374,0.118,-0.104,-0.194,0.278,0.293,0.26,0.105,0.123,0.31,-0.814,-0.112,-0.591,0.36,0.065,-0.038,-0.695,0.144,-2.009,-5.793,0.537,-2.522,-0.094,0.828,1.208,1.019,1.173,1.049,0.69,1.742,1.899,0.686,0.764,1.027,1.248,-0.183,1.166,-0.221,1.025,5.078,0.627,3.428,0.762,0.73,0.403,2.355,0.364,0.326,0.362
Franklin India Low Duration Fund - Direct - Quarterly - IDCW,0.933,0.608,-1.232,0.598,0.793,-1.097,0.977,0.711,-1.868,0.668,0.385,-1.554,0.437,0.537,-0.067,0.079,0.391,-0.99,0.86,0.638,-1.783,0.742,0.989,-1.145,0.795,0.722,-1.184,-0.084,0.624,-1.805,1.008,0.711,-1.255,-0.052,0.794,-2.764,-5.794,0.536,-2.523,-0.094,0.828,1.208,1.018,1.174,1.049,0.69,1.742,1.899,0.686,0.763,1.026,1.248,-0.184,1.166,-0.22,1.026,5.077,0.628,3.428,0.761,0.73,0.402,2.354,0.364,0.325,0.362
Franklin India Low Duration Fund - Growth Plan,0.906,0.585,0.631,0.577,0.765,0.753,0.948,0.679,0.392,0.638,0.356,0.296,0.407,0.51,1.14,0.057,0.361,0.72,0.833,0.61,0.288,0.712,0.96,0.924,0.765,0.694,1.016,-0.113,0.595,0.024,0.976,0.68,0.578,-0.085,0.764,-1.391,-5.822,0.514,-2.547,-0.122,0.801,1.178,0.988,1.145,1.019,0.662,1.712,1.868,0.655,0.735,1.015,1.248,-0.184,1.166,-0.221,1.025,5.077,0.628,3.428,0.762,0.731,0.402,19.492,0.365,0.326,0.361
Franklin India Low Duration Fund - Monthly - IDCW,0.053,-0.077,-0.033,-0.18,0.053,0.043,0.238,-0.123,-0.27,-0.024,-0.306,-0.367,-0.259,-0.157,0.66,-0.747,0.17,0.338,0.074,-0.148,-0.234,0.236,0.248,0.214,0.057,0.081,0.261,-0.862,-0.161,-0.636,0.31,0.016,-0.085,-0.748,0.096,-2.059,-5.822,0.515,-2.547,-0.122,0.801,1.178,0.989,1.145,1.019,0.663,1.713,1.867,0.656,0.736,1.015,1.247,-0.184,1.167,-0.221,1.024,5.077,0.628,3.428,0.762,0.731,0.403,19.492,0.365,0.325,0.362
Franklin India Low Duration Fund - Quarterly - IDCW,0.907,0.584,-1.286,0.577,0.765,-1.157,0.947,0.68,-1.936,0.639,0.355,-1.618,0.407,0.51,-0.116,0.058,0.36,-1.055,0.833,0.61,-1.859,0.713,0.959,-1.224,0.764,0.694,-1.271,-0.112,0.594,-1.884,0.976,0.679,-1.338,-0.085,0.765,-2.836,-5.821,0.514,-2.548,-0.122,0.801,1.178,0.989,1.145,1.02,0.662,1.712,1.868,0.655,0.737,1.015,1.248,-0.184,1.166,-0.221,1.025,5.078,0.628,3.427,0.762,0.731,0.402,19.492,0.365,0.326,0.361
Franklin India Savings Fund - Direct - Growth,0.694,0.525,0.641,0.408,0.638,0.621,0.689,0.638,0.464,0.538,0.483,0.36,0.443,0.506,0.817,0.149,0.438,0.745,0.636,0.596,0.452,0.688,0.686,0.762,0.699,0.601,0.962,0.275,0.921,0.442,1.031,0.724,0.515,0.746,0.49,0.397,0.469,0.439,0.6,0.511,1.004,0.603,0.504,0.31,0.297,0.343,0.302,0.274,0.231,0.262,0.366,0.325,0.241,0.296,0.358,0.357,0.242,0.247,0.344,0.294,0.279,0.286,0.374,0.21,-0.014,0.431
Franklin India Savings Fund - Growth Option,0.682,0.513,0.629,0.398,0.626,0.61,0.678,0.626,0.452,0.52,0.465,0.342,0.424,0.489,0.801,0.135,0.42,0.728,0.618,0.579,0.436,0.671,0.67,0.748,0.685,0.591,0.949,0.263,0.91,0.433,1.02,0.714,0.505,0.731,0.477,0.384,0.456,0.429,0.587,0.5,0.992,0.591,0.492,0.298,0.284,0.331,0.29,0.261,0.218,0.251,0.353,0.314,0.228,0.283,0.345,0.343,0.228,0.233,0.331,0.28,0.266,0.274,0.361,0.198,-0.028,0.417
Franklin India Savings Fund - Institutional Option - Dividend,0.048,-0.015,0.081,0.055,0.049,-0.018,0.02,0.078,-0.034,0.031,0.019,Franklin India Savings Fund - Institutional Option - Dividend,-0.007,0.037,0.158,-0.094,0.098,-0.029,0.044,0.014,Franklin India Savings Fund - Institutional Option - Dividend,0.069,0.017,0.041,0.034,Franklin India Savings Fund - Institutional Option - Dividend,0.205,Franklin India Savings Fund - Institutional Option - Dividend,0.103,Franklin India Savings Fund - Institutional Option - Dividend,0.175,0.021,0.055,0.065,0.018,0.031,0.025,0.039,-0.545,0.005,0.262,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend,Franklin India Savings Fund - Institutional Option - Dividend
Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.108,-0.019,-0.043,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.008,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.031,-0.021,-0.037,-0.012,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.158,-0.003,0.003,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,0.215,-0.06,0.018,-0.057,0.254,0.132,-0.068,0.136,-0.011,-0.038,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.072,0.041,0.325,0.001,0.067,-0.011,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.008,-0.001,Franklin India Savings Fund Retail Option - Daily - IDCW,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.011,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.012,-0.002,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.006,-0.017,Franklin India Savings Fund Retail Option - Daily - IDCW,-0.001,-0.001,-0.005,-0.005,-0.083,-0.306,-0.037
Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,0.009,0.029,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.029,-0.018,-0.036,0.027,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.088,-0.001,0.053,0.054,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.094,-0.002,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,0.031,0.231,-0.059,0.015,-0.057,0.252,0.132,-0.066,0.135,-0.01,-0.038,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.049,0.065,0.316,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,0.067,-0.01,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.007,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.011,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.011,-0.001,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.006,-0.016,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.001,Franklin India Savings Fund Retail Option - Direct - Daily - IDCW,-0.005,-0.005,-0.082,-0.304,-0.036
Franklin India Savings Fund Retail Option - Direct - Monthly - IDCW,0.02,-0.151,-0.036,-0.267,-0.04,-0.056,0.012,-0.039,-0.166,-0.091,-0.147,-0.272,-0.188,-0.126,0.524,-0.431,Franklin India Savings Fund Retail Option - Direct - Monthly - IDCW,0.404,0.152,0.066,-0.079,0.157,0.108,0.185,0.075,-0.023,0.338,-0.346,0.298,-0.178,0.409,0.106,-0.103,0.128,-0.127,-0.22,-0.149,-0.181,-0.03,-0.108,0.384,-0.014,-0.113,-0.213,-0.036,0.01,-0.079,-0.107,-0.151,-0.119,0.078,0.038,-0.046,0.009,0.071,0.069,-0.045,-0.04,0.058,0.006,-0.008,-0.002,0.086,-0.077,-0.302,0.143
Franklin India Savings Fund Retail Option - Direct - Quarterly - IDCW,0.694,0.525,-1.291,0.408,0.638,-1.311,0.69,0.637,-1.468,0.537,0.483,-1.577,0.443,0.506,-1.133,0.149,0.437,-1.21,0.636,0.596,-1.5,0.688,0.685,-1.19,0.698,0.601,-0.99,0.275,0.92,-1.497,1.03,0.724,-1.419,0.746,0.489,-1.538,0.468,0.438,-1.371,0.511,1.004,-1.338,0.504,0.31,-1.652,0.343,0.302,-1.695,0.231,0.262,-1.628,0.325,0.241,-1.58,0.357,0.356,-0.912,0.246,0.343,-0.864,0.278,0.285,-0.324,0.208,-0.016,-0.267
Franklin India Savings Fund Retail Option - Monthly - IDCW,-0.006,-0.175,-0.062,-0.29,-0.065,-0.081,-0.013,-0.065,-0.19,-0.122,-0.178,-0.302,-0.222,-0.158,0.502,-0.459,-0.028,0.379,0.124,0.036,-0.109,0.127,0.078,0.156,0.045,-0.049,0.308,-0.373,0.27,-0.203,0.382,0.079,-0.13,0.095,-0.157,-0.251,-0.181,-0.208,-0.06,-0.139,0.353,-0.046,-0.145,-0.242,-0.06,-0.013,-0.103,-0.133,-0.175,-0.144,0.056,0.018,-0.068,-0.013,0.048,0.046,-0.067,-0.063,0.035,-0.016,-0.031,-0.023,0.064,-0.098,-0.324,0.12
Franklin India Savings Fund Retail Option - Quarterly - IDCW,0.682,0.513,-1.344,0.398,0.626,-1.364,0.678,0.625,-1.522,0.521,0.465,-1.64,0.424,0.49,-1.197,0.135,0.42,-1.278,0.618,0.579,-1.568,0.672,0.67,-1.259,0.685,0.591,-1.059,0.264,0.91,-1.562,1.02,0.714,-1.488,0.73,0.477,-1.612,0.454,0.429,-1.447,0.5,0.992,-1.414,0.491,0.298,-1.733,0.332,0.291,-1.779,0.219,0.25,-1.713,0.314,0.228,-1.664,0.345,0.343,-0.969,0.233,0.33,-0.922,0.266,0.274,-0.364,0.198,-0.028,-0.308
Franklin India Short Term Income Plan -  Retail Plan - Direct - Monthly - IDCW,0.446,-0.162,0.096,-0.099,0.272,0.328,0.505,0.256,-0.227,0.037,-0.409,-0.466,-0.278,-0.142,0.685,-0.889,-0.489,0.054,0.401,0.101,-0.498,0.005,0.569,1.114,-0.045,-0.048,0.646,-1.105,0.463,-1.039,0.29,-0.405,-0.393,-0.439,-0.022,-1.255,-4.028,0.285,-4.146,-4.151,1.418,0.499,-1.128,-3.982,1.54,1.722,2.497,2.298,0.792,1.22,1.533,1.659,0.504,0.542,-3.174,1.003,8.568,0.338,0.724,0.437,0.032,-0.241,0.434,-0.226,-0.573,0.474
Franklin India Short Term Income Plan -  Retail Plan - Direct - Quarterly - IDCW,1.109,0.496,-1.156,0.558,0.93,-0.916,1.157,0.906,-1.455,0.685,0.237,-1.697,0.373,0.511,-0.559,-0.242,0.165,-1.192,1.058,0.753,-1.736,0.66,1.226,-0.118,0.598,0.596,-0.574,-0.468,1.109,-2.247,0.937,0.24,-1.617,0.212,0.631,-2.489,-3.407,0.909,-5.337,-3.655,1.418,0.499,-1.128,-3.982,1.54,1.722,2.497,2.298,0.792,1.22,1.533,1.659,0.504,0.542,-3.174,1.004,8.568,0.338,0.724,0.437,0.032,-0.241,0.434,-0.226,-0.573,0.474
Franklin India Short Term Income Plan -  Retail Plan - Direct - Weekly - IDCW,0.118,-0.143,0.124,0.085,0.108,-0.065,0.081,0.228,-0.097,0.054,-0.032,-0.047,-0.14,0.062,0.334,-0.51,-0.28,-0.051,0.149,-0.147,-0.33,0.054,0.307,-0.029,-0.214,0.026,0.255,-0.507,0.216,-0.558,-0.089,-0.11,-0.272,-0.271,0.029,-1.098,-4.265,-0.071,-3.537,-3.654,1.418,0.499,-1.128,-3.982,1.54,1.722,2.497,2.298,0.792,1.22,1.533,1.659,0.504,0.542,-3.174,1.004,8.568,0.338,0.724,0.437,0.032,-0.241,0.434,-0.226,-0.573,0.474
Franklin India Short Term Income Plan -  Retail Plan - Monthly - IDCW,0.372,-0.235,0.019,-0.168,0.19,0.248,0.424,0.171,-0.312,-0.045,-0.496,-0.551,-0.37,-0.228,0.603,-0.966,-0.584,-0.037,0.306,0.006,-0.592,-0.098,0.469,1.013,-0.151,-0.145,0.544,-1.206,0.361,-1.135,0.183,-0.51,-0.501,-0.55,-0.126,-1.361,-4.13,0.19,-4.242,-4.241,1.36,0.437,-1.189,-4.04,1.478,1.663,2.436,2.233,0.728,1.162,1.555,1.659,0.504,0.542,-3.174,1.004,8.568,0.338,0.724,0.437,0.032,-0.241,6.529,-0.226,-0.573,0.474
Franklin India Short Term Income Plan -  Retail Plan - Quarterly - IDCW,1.054,0.444,-1.283,0.511,0.871,-1.047,1.101,0.846,-1.594,0.628,0.178,-1.839,0.309,0.454,-0.703,-0.289,0.102,-1.348,0.995,0.691,-1.898,0.592,1.161,-0.291,0.529,0.534,-0.749,-0.53,1.046,-2.421,0.871,0.176,-1.809,0.144,0.571,-2.682,-3.464,0.86,-5.521,-3.707,1.36,0.437,-1.189,-4.04,1.478,1.663,2.436,2.233,0.728,1.162,1.555,1.659,0.504,0.542,-3.174,1.004,8.568,0.338,0.724,0.437,0.032,-0.241,6.529,-0.226,-0.573,0.474
Franklin India Short Term Income Plan -  Retail Plan - Weekly - IDCW,0.114,-0.155,0.106,0.078,0.103,-0.065,0.043,0.204,-0.098,0.05,-0.048,-0.078,-0.146,0.031,0.336,-0.546,-0.319,-0.066,0.145,-0.151,-0.36,0.047,0.305,0.093,-0.103,0.011,0.255,-0.551,0.212,-0.601,-0.101,-0.125,-0.296,-0.308,0.027,-1.131,-4.282,-0.079,-3.602,-3.707,1.36,0.437,-1.189,-4.04,1.478,1.663,2.436,2.233,0.728,1.162,1.555,1.659,0.504,0.542,-3.174,1.004,8.568,0.338,0.724,0.437,0.032,-0.241,6.529,-0.226,-0.573,0.474
Franklin India SHORT TERM INCOME PLAN - Direct - GROWTH,1.105,0.493,0.753,0.555,0.927,0.981,1.155,0.904,0.419,0.682,0.235,0.181,0.371,0.51,1.34,-0.243,0.164,0.711,1.057,0.752,0.154,0.659,1.224,1.763,0.597,0.595,1.29,-0.469,1.107,-0.401,0.935,0.238,0.254,0.21,0.63,-0.603,-3.408,0.909,-3.55,-3.655,1.418,0.499,-1.128,-3.982,1.54,1.722,2.497,2.298,0.792,1.22,1.533,1.659,0.504,0.542,-3.174,1.004,8.568,0.338,0.724,0.437,0.032,-0.241,0.434,-0.226,-0.573,0.474
Franklin India Short-Term Income Plan-Growth,1.054,0.444,0.701,0.511,0.871,0.928,1.101,0.846,0.361,0.628,0.178,0.125,0.309,0.454,1.289,-0.289,0.102,0.653,0.995,0.691,0.096,0.592,1.161,1.7,0.529,0.534,1.229,-0.533,1.045,-0.457,0.87,0.175,0.197,0.144,0.571,-0.662,-3.464,0.86,-3.602,-3.707,1.36,0.437,-1.189,-4.04,1.478,1.663,2.436,2.233,0.728,1.162,1.555,1.659,0.504,0.542,-3.174,1.004,8.568,0.338,0.724,0.437,0.032,-0.241,6.529,-0.226,-0.573,0.474
Franklin India Short-Term Income Plan-Institutional Plan - Growth,1.086,0.474,0.733,0.538,0.903,0.959,1.133,0.879,0.391,0.659,0.209,0.155,0.342,0.484,1.318,-0.263,0.133,0.683,1.027,0.723,0.126,0.625,1.192,1.731,0.562,0.564,1.259,-0.508,1.07,-0.433,0.896,0.199,0.22,0.169,0.594,-0.637,-3.438,0.885,-3.579,-3.685,1.363,0.439,-1.188,-4.041,1.475,1.663,2.437,2.23,0.728,1.142,1.552,1.653,0.505,0.495,-3.232,1.009,8.57,0.34,0.726,0.415,Franklin India Short-Term Income Plan-Institutional Plan - Growth,-0.259,6.512,-0.212,-0.549,0.501
