scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022 
Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,0.076,-0.004,0.17,-0.306,0.137,-0.296,0.32,-0.108,-0.234,0.062,-0.126,-0.105,0.079,0.007,0.223,-0.527,0.053,0.181,-0.03,-0.175,-0.003,0.044,0.225,-0.074,-0.363,0.084,0.345,-0.762,0.81,-0.869,0.387,-0.157,-0.376,0.551,-0.335,-0.082,0.025,-0.456,-0.076,0.129,0.149,0.294,-0.829,0.371,0.229,0.502,0.265,-0.149,-0.799,-0.503,0.672,-0.443,-0.172,-0.323,0.396,0.096,-0.392,-0.052,0.013,-0.161,0.099,-0.064,0.125,-0.306,-0.532,0.124
Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,0.801,0.369,-0.95,0.409,0.648,-1.407,0.881,0.64,0.168,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option
Kotak Credit Risk Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option,0.992,0.045,0.857,0.497,0.785,0.621,1.021,0.709,0.256,0.728,0.18,0.117,0.319,0.42,1.234,-0.278,0.161,0.639,0.94,0.53,0.03,0.526,0.915,0.938,0.57,0.495,1.112,0.146,1.156,0.232,1.29,0.715,0.609,1.33,0.906,0.391,0.929,0.97,-0.92,-2.559,1.681,1.64,1.401,0.867,0.455,0.693,0.759,0.788,0.134,0.082,0.665,1.073,0.608,0.393,0.633,0.982,0.403,0.277,0.605,0.088,0.306,0.718,0.442,-2.133,-0.551,0.025
Kotak Credit Risk Fund - Growth,0.909,-0.033,0.774,0.426,0.702,0.54,0.953,0.633,0.188,0.655,0.11,0.048,0.255,0.36,1.173,-0.33,0.099,0.575,0.872,0.465,-0.028,0.437,0.851,0.872,0.48,0.424,1.037,0.061,1.082,0.171,1.209,0.639,0.535,1.248,0.835,0.309,0.855,0.906,-0.997,-2.624,1.602,1.566,1.317,0.781,0.366,0.609,0.672,0.695,0.043,-0.001,0.583,1.001,0.526,0.31,0.555,0.901,0.32,0.193,0.524,0.006,0.226,0.644,0.364,-2.198,-0.631,-0.054
Kotak Credit Risk Fund - Growth - Direct,0.992,0.044,0.858,0.495,0.785,0.621,1.021,0.708,0.256,0.728,0.18,0.117,0.319,0.42,1.233,-0.277,0.16,0.632,0.94,0.529,0.036,0.526,0.916,0.94,0.57,0.494,1.113,0.145,1.155,0.232,1.29,0.715,0.608,1.331,0.906,0.391,0.929,0.97,-0.921,-2.559,1.682,1.64,1.401,0.867,0.455,0.693,0.76,0.788,0.135,0.082,0.665,1.073,0.608,0.392,0.634,0.982,0.403,0.277,0.605,0.088,0.305,0.719,0.441,-2.133,-0.551,0.025
Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,0.179,-0.178,0.696,-0.713,0.217,-0.289,0.581,0.092,-0.28,0.339,-0.598,-0.008,0.133,-0.24,0.785,-1.21,-0.032,0.461,-0.119,-0.277,-0.069,0.035,0.286,-0.04,-0.535,0.015,0.483,-0.648,0.716,-0.74,0.323,-0.205,-0.302,0.62,-0.162,-0.116,-0.1,-0.525,-1.077,-2.795,1.603,1.567,0.787,0.332,-0.445,-0.031,0.673,0.695,0.043,-0.002,0.375,1.001,0.525,0.311,0.555,0.901,0.265,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option
Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,0.217,-0.188,0.697,-0.723,0.218,-0.481,0.575,0.123,-0.285,0.342,-0.612,-0.003,0.122,-0.243,0.779,-1.23,-0.059,0.462,-0.11,-0.286,-0.015,0.049,0.259,-0.03,-0.53,0.005,0.485,-0.649,0.694,-0.749,0.335,-0.214,-0.305,0.618,-0.17,-0.106,-0.113,-0.538,-0.92,-2.561,1.682,1.64,-0.127,0.334,-0.455,-0.322,0.76,0.152,-0.636,0.082,0.549,0.147,-0.352,-0.502,0.474,0.234,-0.624,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Monthly Payout of Income Distribution cum capital withdrawal option - Direct
Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,0.909,-0.033,-0.221,0.426,0.702,-1.883,0.953,0.633,-1.372,0.655,0.111,-0.946,0.254,0.361,-0.039,-0.33,0.099,0.022,0.872,0.465,-1.453,0.436,0.85,-0.93,0.481,0.423,-0.618,0.061,1.082,-1.578,1.208,0.64,-1.748,1.248,0.835,-1.824,0.855,0.906,-1.566,-2.624,1.602,0.538,1.318,0.781,-1.628,0.61,0.673,0.695,0.042,-0.001,0.583,1.001,0.526,-0.579,0.555,0.901,0.265,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Quarterly Payout of Income Distribution cum capital withdrawal option
Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,0.992,0.045,-0.365,0.495,0.785,-2.034,1.02,0.709,-1.512,0.728,0.18,-1.074,0.32,0.419,-0.161,-0.277,0.161,-0.101,0.94,0.53,-1.575,0.526,0.915,-1.069,0.57,0.494,-0.76,0.145,1.156,-1.742,1.29,0.715,-1.888,1.33,0.906,-1.952,0.929,0.969,-1.7,-2.558,1.681,-0.093,1.402,0.867,-2.74,0.693,0.759,-1.123,0.135,0.081,0.059,1.073,0.608,-0.607,0.634,0.982,0.309,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct,Kotak Credit Risk Fund - Quaterly Direct Payout of Income Distribution cum capital withdrawal option - Direct
Kotak Credit Risk Fund - Regular Plan - Standard Income Distribution cum capital withdrawal option,0.909,-0.032,-8.437,0.426,0.702,0.541,0.953,0.633,0.188,0.655,0.11,0.048,0.255,0.36,-4.73,-0.33,0.099,0.575,0.872,0.465,-0.028,0.437,0.85,0.872,0.48,0.423,-4.804,0.062,1.081,0.171,1.21,0.639,0.537,1.247,0.835,0.309,0.855,0.907,-9.754,-2.625,1.602,1.566,1.318,0.781,0.366,0.609,0.673,0.694,0.043,-0.001,-5.466,1.0,0.526,0.31,0.555,0.901,0.32,0.193,0.523,0.006,0.226,0.645,0.364,-2.199,-0.632,-0.054
Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,0.37,-0.228,0.373,-0.253,-0.001,-0.125,0.134,0.143,-0.127,-0.176,-0.114,0.036,-0.195,0.09,0.413,-0.977,0.099,0.279,0.033,-0.146,-0.063,0.062,0.092,-0.085,-0.161,0.109,0.129,-0.343,0.205,-0.342,0.161,-0.203,-0.052,0.196,-0.158,-0.063,0.003,-0.431,-0.997,-2.624,1.603,1.566,0.423,0.044,-0.376,-0.018,0.601,-0.045,-0.278,-0.001,0.583,-0.07,-0.083,-0.149,0.31,-0.08,-0.051,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option,Kotak Credit Risk Fund - Weekly Payout of Income Distribution cum capital withdrawal option
Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,0.298,-0.169,0.322,-0.263,-0.013,-0.121,0.116,0.15,-0.113,-0.202,-0.098,0.044,-0.225,0.092,0.408,-0.961,0.16,0.18,0.023,-0.14,-0.015,0.007,0.091,-0.098,-0.155,0.111,0.13,-0.322,0.208,-0.339,0.149,-0.2,-0.072,0.202,-0.158,-0.074,0.005,-0.437,-0.92,-2.559,1.682,1.64,0.11,0.031,-0.372,0.025,0.222,-0.058,-0.241,0.082,0.094,-0.077,-0.1,-0.143,0.313,-0.095,-0.046,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct,Kotak Credit Risk Fund - Weekly Reinvestment of Income Distribution cum capital withdrawal option- Direct
Kotak Banking and PSU Debt - Annual Dividend,0.735,-0.288,-7.649,0.338,0.911,0.791,1.15,0.638,-0.02,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend,Kotak Banking and PSU Debt - Annual Dividend
Kotak Banking and PSU Debt - Daily Dividend Reinvestment,0.31,-0.416,0.418,-0.055,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,-0.069,0.162,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,-0.068,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Daily Dividend Reinvestment
Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,0.283,-0.395,0.397,-0.048,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,-0.066,0.156,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,-0.059,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment,Kotak Banking and PSU Debt - Direct Daily Dividend Reinvestment
