scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
L&T Infrastructure Fund - Regular Plan - Growth,10.553,3.864,3.355,4.798,0.661,-0.197,4.029,2.186,0.244,9.555,-0.823,4.923,-1.054,-4.102,-4.778,3.095,-4.604,-5.18,6.991,1.925,-8.966,-1.894,1.995,-0.817,-6.65,1.696,7.805,-2.351,4.381,-3.323,-10.062,-1.251,8.184,3.782,-1.343,-1.162,4.507,-6.33,-29.066,12.293,6.227,6.457,-0.239,5.792,-2.586,0.234,13.919,6.485,5.513,10.45,0.935,-1.962,6.954,5.573,5.181,1.379,5.304,4.649,-3.62,3.457,0.407,-6.696,4.063,-0.798,-3.993,-5.752
L&T Infrastructure Fund - Regular Plan - IDCW,10.553,3.864,3.355,4.798,0.661,-0.197,4.029,2.186,0.244,9.555,-0.823,4.923,-1.054,-4.102,-4.778,3.095,-4.604,-5.18,6.991,1.925,-8.966,-1.894,1.995,-0.817,-6.65,1.696,7.805,-2.351,4.381,-3.323,-10.062,-1.251,8.184,3.782,-1.343,-1.162,4.507,-6.33,-29.066,12.293,6.227,6.457,-0.239,5.792,-2.586,0.234,13.919,6.485,5.513,10.45,0.88,-1.908,6.954,5.521,5.232,1.379,5.304,4.649,-3.62,3.457,0.448,-6.696,4.063,-0.798,-3.995,-5.71
L&T Infrastructure Fund -Direct Plan-Growth,10.586,3.976,3.47,4.858,0.705,-0.127,4.088,2.296,0.295,9.634,-0.741,5.013,-0.965,-4.0,-4.754,3.196,-4.531,-5.141,7.066,1.957,-8.916,-1.873,2.094,-0.78,-6.594,1.813,7.888,-2.241,4.532,-3.274,-9.976,-1.121,8.305,3.834,-1.271,-1.16,4.694,-6.276,-28.982,12.408,6.282,6.55,-0.225,5.891,-2.425,0.292,14.119,6.569,5.625,10.538,0.974,-1.878,7.033,5.659,5.266,1.45,5.422,4.745,-3.502,3.55,0.527,-6.589,4.147,-0.696,-3.908,-5.653
L&T Infrastructure Fund-Direct Plan-IDCW,10.586,3.976,3.47,4.858,0.705,-0.127,4.088,2.296,0.295,9.634,-0.741,5.013,-0.965,-4.0,-4.754,3.196,-4.531,-5.141,7.066,1.957,-8.916,-1.873,2.094,-0.78,-6.594,1.813,7.888,-2.241,4.532,-3.274,-9.976,-1.121,8.305,3.834,-1.271,-1.16,4.632,-6.276,-28.982,12.408,6.282,6.55,-0.225,5.891,-2.425,0.292,14.036,6.569,5.625,10.538,0.974,-1.827,7.033,5.659,5.266,1.45,5.422,4.745,-3.502,3.55,0.489,-6.589,4.147,-0.734,-3.909,-5.614
L&T  Tax Advantage Fund-Direct Plan-Growth,7.161,3.239,3.895,4.395,1.814,-0.01,3.602,1.309,-0.791,5.747,-1.712,4.923,2.015,-4.064,-3.507,5.053,-3.246,-1.92,4.742,1.602,-7.602,-1.129,1.818,-0.73,-3.575,-1.238,7.57,-1.22,3.026,-1.636,-7.609,0.194,4.532,5.655,0.798,0.527,0.875,-3.61,-27.63,18.366,4.614,5.838,4.823,5.682,1.429,1.125,10.781,5.512,0.283,5.591,2.011,-0.871,4.816,2.968,3.747,2.829,0.549,1.879,-1.662,3.821,-2.863,-5.765,6.209,-3.482,-4.431,-6.138
L&T  Tax Advantage Fund-Regular Plan-Growth,7.095,3.186,3.82,4.344,1.746,-0.072,3.533,1.238,-0.856,5.679,-1.78,4.852,1.942,-4.129,-3.588,4.991,-3.3,-1.973,4.683,1.544,-7.65,-1.186,1.771,-0.774,-3.619,-1.277,7.521,-1.259,2.989,-1.672,-7.646,0.145,4.494,5.609,0.759,0.484,0.827,-3.648,-27.666,18.312,4.566,5.782,4.772,5.632,1.375,1.071,10.724,5.458,0.228,5.542,1.957,-0.931,4.754,2.903,3.684,2.764,0.487,1.814,-1.723,3.756,-2.922,-5.819,6.142,-3.541,-4.493,-6.198
L&T Tax Advantage Fund-Direct Plan-IDCW,7.161,3.242,-0.004,4.392,1.81,-0.007,3.603,1.309,-0.791,5.743,-5.539,4.932,2.015,-4.065,-7.398,5.051,-3.243,-1.923,4.74,1.601,-7.601,-1.127,-2.616,-0.73,-3.575,-1.24,2.689,-1.219,3.028,-1.635,-7.608,0.191,4.53,5.654,-2.639,0.527,0.874,-3.608,-27.63,18.364,4.614,5.837,4.825,5.684,1.429,1.127,10.784,2.223,0.281,5.592,-1.057,-0.87,4.817,2.967,3.747,2.83,0.55,1.876,-4.523,3.82,-2.864,-5.766,3.05,-3.483,-4.434,-6.137
L&T Tax Advantage Fund-Regular Plan-IDCW,7.094,3.183,-0.728,4.345,1.748,-0.071,3.532,1.24,-0.856,5.68,-6.297,4.849,1.942,-4.127,-8.232,4.994,-3.3,-1.97,4.682,1.544,-7.648,-1.187,-2.688,-0.774,-3.621,-1.278,2.598,-1.257,2.99,-1.671,-7.647,0.146,4.493,5.609,-2.72,0.484,0.836,-3.649,-31.36,18.307,4.568,5.784,4.767,5.635,1.377,1.068,10.725,1.22,0.228,5.544,-2.041,-0.934,4.755,2.899,3.688,2.764,0.489,1.814,-4.75,3.756,-2.921,-5.817,2.792,-3.544,-4.496,-6.196
L&T Overnight Fund  - Regular Plan - Monthly IDCW,-0.013,-0.078,-0.068,-0.1,-0.044,-0.081,-0.026,-0.046,-0.086,-0.056,-0.078,-0.057,-0.036,-0.08,-0.064,-0.037,-0.062,-0.086,-0.045,-0.05,-0.069,-0.032,-0.05,-0.029,-0.012,-0.068,-0.017,-0.059,-0.067,-0.103,-0.085,-0.133,-0.139,-0.143,-0.15,-0.155,-0.154,-0.165,-0.254,-0.27,0.047,0.031,0.051,0.05,0.045,0.052,0.014,0.045,0.057,0.017,0.063,0.048,0.068,0.014,0.041,0.031,0.021,0.031,0.024,0.04,0.045,-0.006,0.068,0.035,0.061,0.049
L&T Overnight Fund - Direct Plan - Growth,0.542,0.469,0.483,0.45,0.511,0.473,0.527,0.509,0.463,0.498,0.473,0.494,0.524,0.47,0.485,0.516,0.482,0.472,0.516,0.509,0.486,0.526,0.496,0.52,0.539,0.477,0.534,0.49,0.484,0.446,0.47,0.418,0.412,0.412,0.404,0.403,0.404,0.39,0.303,0.249,0.255,0.239,0.259,0.26,0.253,0.26,0.222,0.253,0.265,0.224,0.271,0.256,0.276,0.261,0.268,0.258,0.258,0.268,0.271,0.286,0.301,0.249,0.284,0.291,0.337,0.364
L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,0.013,-0.013,0.003,0.007,-0.009,L&T Overnight Fund - Direct Plan- Daily IDCW,0.008,-0.008,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,0.009,L&T Overnight Fund - Direct Plan- Daily IDCW,-0.009,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW,0.009,-0.009,L&T Overnight Fund - Direct Plan- Daily IDCW,0.01,-0.01,L&T Overnight Fund - Direct Plan- Daily IDCW,L&T Overnight Fund - Direct Plan- Daily IDCW
L&T Overnight Fund - Direct Plan- Monthly IDCW,0.066,-0.006,0.008,-0.025,0.036,-0.002,0.052,0.034,-0.011,0.024,-0.001,0.02,0.013,-0.003,0.011,0.042,0.009,-0.001,0.043,0.036,0.014,0.053,0.024,0.048,0.067,0.005,0.062,0.019,0.011,-0.025,-0.001,-0.053,-0.058,-0.059,-0.067,-0.069,-0.068,-0.083,-0.169,-0.225,0.056,0.04,0.06,0.062,0.054,0.062,0.023,0.055,0.066,0.026,0.073,0.057,0.077,0.025,0.052,0.042,0.032,0.042,0.035,0.051,0.057,0.005,0.068,0.047,0.074,0.064
L&T Overnight Fund - Direct Plan- Weekly IDCW,-0.075,0.001,0.031,-0.097,0.052,0.002,-0.08,0.049,0.002,0.033,0.017,-0.1,0.051,L&T Overnight Fund - Direct Plan- Weekly IDCW,0.024,L&T Overnight Fund - Direct Plan- Weekly IDCW,0.061,0.035,-0.063,0.034,-0.1,0.051,0.016,-0.083,0.051,-0.001,-0.068,0.032,0.032,-0.096,0.045,0.011,0.015,0.038,0.029,-0.055,0.041,0.012,-0.072,0.028,-0.035,0.016,0.025,-0.034,0.018,0.023,-0.042,0.022,-0.029,L&T Overnight Fund - Direct Plan- Weekly IDCW,0.027,0.017,-0.034,0.017,0.026,-0.035,0.019,-0.035,0.018,0.027,-0.036,-0.001,0.03,0.023,-0.039,0.028
L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,0.011,-0.011,0.001,0.008,-0.009,L&T Overnight Fund - Regular Plan - Daily IDCW,0.008,-0.008,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,0.009,L&T Overnight Fund - Regular Plan - Daily IDCW,-0.008,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW,0.009,-0.009,L&T Overnight Fund - Regular Plan - Daily IDCW,0.01,-0.01,L&T Overnight Fund - Regular Plan - Daily IDCW,L&T Overnight Fund - Regular Plan - Daily IDCW
L&T Overnight Fund - Regular Plan - Growth,0.474,0.407,0.417,0.386,0.443,0.409,0.461,0.441,0.401,0.432,0.41,0.431,0.456,0.408,0.425,0.452,0.414,0.403,0.445,0.44,0.421,0.459,0.44,0.461,0.479,0.422,0.473,0.432,0.425,0.389,0.407,0.36,0.354,0.35,0.344,0.34,0.341,0.332,0.243,0.229,0.247,0.231,0.251,0.25,0.245,0.252,0.214,0.245,0.256,0.216,0.262,0.247,0.267,0.252,0.26,0.25,0.25,0.259,0.262,0.278,0.293,0.242,0.286,0.283,0.328,0.356
L&T Overnight Fund - Regular Plan - Weekly IDCW,-0.066,0.001,0.027,-0.084,0.046,L&T Overnight Fund - Regular Plan - Weekly IDCW,-0.069,0.042,0.002,0.029,0.014,-0.087,0.044,-0.001,0.027,L&T Overnight Fund - Regular Plan - Weekly IDCW,0.052,0.03,-0.054,0.029,-0.086,0.045,0.014,-0.073,0.045,-0.001,-0.06,0.029,0.028,-0.085,0.039,0.009,0.013,0.032,0.024,-0.047,0.035,0.01,-0.064,0.031,-0.034,0.016,0.025,-0.033,0.017,0.022,-0.04,0.021,-0.028,L&T Overnight Fund - Regular Plan - Weekly IDCW,0.026,0.016,-0.034,0.016,0.025,-0.034,0.018,-0.034,0.017,0.027,-0.035,-0.001,0.03,0.021,-0.038,0.028
L&T Liquid Fund - Direct Plan - Weekly IDCW,-0.074,0.001,0.046,-0.117,0.053,0.019,-0.092,0.05,0.004,0.034,0.018,-0.104,0.054,0.002,0.026,L&T Liquid Fund - Direct Plan - Weekly IDCW,0.08,0.047,-0.085,0.036,-0.117,0.061,0.024,-0.102,0.056,-0.005,-0.073,0.036,0.044,-0.117,0.051,0.009,0.024,0.039,0.029,-0.062,0.041,0.006,-0.021,0.011,-0.018,0.028,0.014,-0.032,0.024,0.014,-0.047,0.043,-0.044,L&T Liquid Fund - Direct Plan - Weekly IDCW,0.033,0.007,-0.031,0.023,0.022,-0.036,0.016,-0.034,0.018,0.034,-0.046,0.003,0.04,0.002,-0.029,0.042
L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,0.006,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,0.014,-0.014,0.097,0.052,-0.011,L&T Liquid Fund - Direct Plan -Daily IDCW,0.009,-0.009,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,0.009,L&T Liquid Fund - Direct Plan -Daily IDCW,-0.009,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW,0.009,-0.009,L&T Liquid Fund - Direct Plan -Daily IDCW,0.01,-0.01,L&T Liquid Fund - Direct Plan -Daily IDCW,L&T Liquid Fund - Direct Plan -Daily IDCW
L&T Liquid Fund - Direct Plan -Growth,0.561,0.507,0.561,0.512,0.562,0.524,0.55,0.549,0.496,0.53,0.508,0.519,0.559,0.513,0.588,0.561,0.58,0.628,0.625,0.585,0.565,0.633,0.607,0.614,0.609,0.531,0.659,0.577,0.592,0.531,0.546,0.468,0.439,0.478,0.438,0.438,0.424,0.41,0.605,0.419,0.394,0.331,0.263,0.282,0.26,0.273,0.262,0.257,0.241,0.246,0.284,0.259,0.266,0.278,0.277,0.283,0.25,0.264,0.299,0.297,0.285,0.279,0.319,0.297,0.332,0.396
L&T Liquid Fund - Regular Plan - Weekly IDCW,-0.073,0.001,0.046,-0.116,0.053,0.02,-0.092,0.05,0.004,0.035,0.016,-0.103,0.053,0.003,0.029,L&T Liquid Fund - Regular Plan - Weekly IDCW,0.079,0.047,-0.084,0.036,-0.116,0.06,0.024,-0.101,0.055,-0.004,-0.068,0.038,0.043,-0.116,0.05,0.009,0.024,0.039,0.028,-0.062,0.04,0.006,0.016,0.026,-0.017,0.028,0.014,-0.031,0.024,0.014,-0.047,0.042,-0.044,L&T Liquid Fund - Regular Plan - Weekly IDCW,0.033,0.007,-0.031,0.023,0.022,-0.035,0.015,-0.034,0.018,0.034,-0.045,0.003,0.04,0.001,-0.029,0.042
L&T Liquid Fund -Regular Plan - Bonus,0.556,0.502,0.556,0.507,0.557,0.52,0.544,0.543,0.491,0.524,0.312,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus,L&T Liquid Fund -Regular Plan - Bonus
L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,0.014,-0.014,0.014,-0.003,-0.011,L&T Liquid Fund -Regular Plan - Daily IDCW,0.009,-0.009,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,0.008,L&T Liquid Fund -Regular Plan - Daily IDCW,-0.008,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW,0.008,-0.008,L&T Liquid Fund -Regular Plan - Daily IDCW,0.01,-0.01,L&T Liquid Fund -Regular Plan - Daily IDCW,L&T Liquid Fund -Regular Plan - Daily IDCW
L&T Liquid Fund -Regular Plan - Growth,0.556,0.502,0.556,0.507,0.556,0.519,0.545,0.544,0.491,0.525,0.503,0.514,0.554,0.509,0.584,0.556,0.575,0.623,0.62,0.58,0.56,0.628,0.603,0.61,0.605,0.527,0.655,0.573,0.588,0.527,0.541,0.464,0.435,0.474,0.434,0.434,0.42,0.406,0.601,0.415,0.39,0.327,0.259,0.277,0.256,0.269,0.258,0.253,0.237,0.242,0.279,0.255,0.262,0.274,0.273,0.278,0.245,0.259,0.294,0.292,0.28,0.274,0.314,0.292,0.327,0.391
L&T Ultra Short Term Fund - Direct Plan - Bonus,0.573,0.474,0.679,0.39,0.618,0.575,0.779,0.594,0.417,0.537,0.475,0.351,0.428,0.5,0.881,0.26,0.449,0.67,0.584,0.59,0.523,0.659,0.728,0.787,0.677,0.585,0.805,0.37,0.87,0.469,0.9,0.62,0.479,0.688,0.453,0.383,0.479,0.409,0.635,0.503,0.974,0.546,0.333,0.28,0.272,0.354,0.299,0.267,0.192,0.278,0.353,0.265,0.231,0.291,0.319,0.321,0.213,0.244,0.336,0.29,0.245,0.319,0.388,0.216,0.076,0.401
L&T Ultra Short Term Fund - Regular Plan - Bonus,0.544,0.447,0.651,0.366,0.589,0.547,0.751,0.564,0.391,0.509,0.447,0.324,0.398,0.472,0.855,0.237,0.42,0.642,0.555,0.561,0.442,0.63,0.704,0.763,0.651,0.562,0.781,0.347,0.757,0.446,0.874,0.596,0.456,0.663,0.43,0.359,0.451,0.386,0.609,0.479,0.951,0.521,0.309,0.256,0.256,0.342,0.286,0.253,0.179,0.266,0.342,0.254,0.218,0.278,0.306,0.308,0.2,0.231,0.323,0.277,0.232,0.307,0.375,0.205,0.062,0.388
