scheme - plan,January-2017,February-2017,March-2017,April-2017,May-2017,June-2017,July-2017,August-2017,September-2017,October-2017,November-2017,December-2017,January-2018,February-2018,March-2018,April-2018,May-2018,June-2018,July-2018,August-2018,September-2018,October-2018,November-2018,December-2018,January-2019,February-2019,March-2019,April-2019,May-2019,June-2019,July-2019,August-2019,September-2019,October-2019,November-2019,December-2019,January-2020,February-2020,March-2020,April-2020,May-2020,June-2020,July-2020,August-2020,September-2020,October-2020,November-2020,December-2020,January-2021,February-2021,March-2021,April-2021,May-2021,June-2021,July-2021,August-2021,September-2021,October-2021,November-2021,December-2021,January-2022,February-2022,March-2022,April-2022,May-2022,June-2022
LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.063,0.063,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.005,0.005,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.055,0.055,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.191,-2.853,1.008,0.686,0.445,0.749,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.042,-0.052,-0.209,0.098,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.016,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.024,0.024,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,0.001,-0.002,LIC MF Savings Fund-Direct Plan-Daily IDCW,0.028,0.199,0.077,LIC MF Savings Fund-Direct Plan-Daily IDCW,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.043,0.043,0.002,LIC MF Savings Fund-Direct Plan-Daily IDCW,-0.002,0.002
LIC MF Savings Fund-Direct Plan-Growth,0.681,0.425,0.65,0.483,0.585,0.587,0.659,0.63,0.469,0.563,0.503,0.413,0.377,0.485,0.866,0.299,0.405,0.657,0.699,0.64,0.326,0.613,0.784,0.807,0.649,0.581,0.918,0.3,0.01,-2.852,1.009,0.686,0.446,0.897,0.561,0.331,0.559,0.495,0.116,0.352,0.997,0.986,1.543,0.315,0.294,0.502,0.511,0.265,0.717,0.207,0.406,0.362,0.273,0.261,0.423,0.399,0.199,0.204,0.354,0.273,0.225,0.393,0.36,0.162,-0.001,0.38
LIC MF Savings Fund-Direct Plan-Monthly IDCW,0.681,0.359,0.598,0.446,0.585,0.587,0.659,0.629,0.468,0.562,0.504,0.412,0.375,0.374,0.866,0.3,0.405,0.657,0.699,0.64,0.326,0.612,0.784,0.806,0.648,0.581,0.917,0.298,0.009,-2.853,1.008,0.685,0.445,0.896,0.559,0.33,0.557,0.494,0.115,0.35,0.996,0.984,1.542,0.313,0.293,0.501,0.51,0.264,0.717,0.206,0.405,0.36,0.273,0.26,0.422,0.399,0.199,0.204,0.353,0.272,0.224,0.393,0.36,0.161,-0.002,0.379
LIC MF Savings Fund-Direct Plan-Weekly IDCW,-0.045,-0.047,0.128,0.059,0.031,0.032,-0.02,0.075,-0.075,-0.034,-0.043,-0.122,-0.3,-0.037,0.333,-0.137,-0.152,0.091,-0.034,0.041,-0.397,-0.029,0.217,0.111,0.036,-0.018,0.362,-0.275,-0.6,-2.852,1.008,0.685,0.445,0.896,0.56,0.329,0.558,0.225,0.062,0.35,0.996,0.987,1.541,0.313,0.293,0.502,0.51,0.265,0.718,0.206,0.405,0.361,0.273,0.261,0.422,0.399,0.198,0.204,0.353,0.272,0.225,0.393,0.36,0.161,-0.002,0.379
LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,-0.064,0.064,LIC MF Savings Fund-Regular Plan-Daily IDCW,-0.003,-0.008,0.008,0.02,-0.02,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,0.018,-0.011,0.403,-0.437,-0.198,-2.892,0.963,0.643,0.405,0.851,0.554,0.276,0.063,0.121,-0.101,0.311,0.702,0.401,0.218,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,-0.017,0.053,LIC MF Savings Fund-Regular Plan-Daily IDCW,-0.054,0.054,LIC MF Savings Fund-Regular Plan-Daily IDCW,0.031,-0.081,-0.13,0.06,0.021,0.154,0.028,LIC MF Savings Fund-Regular Plan-Daily IDCW,LIC MF Savings Fund-Regular Plan-Daily IDCW,0.099,0.353,0.317,0.028,-0.046,0.046
LIC MF Savings Fund-Regular Plan-Growth,0.62,0.353,0.574,0.435,0.544,0.527,0.599,0.565,0.41,0.52,0.46,0.372,0.331,0.443,0.826,0.264,0.361,0.616,0.655,0.596,0.296,0.58,0.754,0.764,0.603,0.539,0.876,0.258,-0.033,-2.892,0.963,0.642,0.404,0.85,0.555,0.286,0.513,0.457,0.073,0.31,0.955,0.941,1.497,0.27,0.249,0.462,0.468,0.219,0.672,0.165,0.362,0.324,0.23,0.217,0.38,0.355,0.154,0.159,0.31,0.229,0.182,0.353,0.317,0.125,-0.045,0.335
LIC MF Savings Fund-Regular Plan-Monthly IDCW,-0.133,-0.173,0.144,-0.312,0.287,-0.31,0.424,-0.819,-0.015,-0.091,0.46,0.374,0.33,0.443,-0.174,-1.521,-0.135,0.615,-0.211,0.596,-0.878,0.09,0.106,0.568,0.114,0.152,0.388,-0.324,-0.617,-2.892,0.963,0.643,0.404,0.85,0.555,0.285,0.513,-0.12,0.072,0.311,0.955,0.37,0.929,-0.292,-0.315,0.463,0.468,0.219,0.672,0.165,0.362,0.325,0.23,0.218,0.379,0.355,0.154,0.159,0.31,0.229,0.182,0.354,-0.219,0.126,-0.046,0.336
LIC MF Savings Fund-Regular Plan-Weekly IDCW,-0.154,-0.016,0.101,0.051,0.034,-0.009,-0.005,0.17,0.185,-0.049,-0.104,-0.116,-0.191,0.197,0.404,0.264,-0.195,0.182,0.585,0.142,-0.375,-0.004,0.192,0.163,-0.12,0.309,0.428,-0.037,-0.579,-2.892,0.963,0.265,0.405,0.85,0.555,0.285,0.513,0.457,0.073,0.311,0.954,0.941,0.718,-0.08,0.093,-0.11,-0.02,0.054,-0.072,0.05,-0.004,-0.086,0.23,0.217,0.379,0.355,0.154,0.159,0.31,0.229,0.182,0.354,0.317,0.125,-0.045,0.335
LIC MF Bond Fund-Direct Plan-Growth,0.305,-2.178,1.244,-0.199,1.398,1.133,1.31,0.573,-0.297,-0.267,-0.137,-0.503,-0.881,-0.065,1.852,-1.478,-0.197,0.28,1.295,-0.178,0.335,1.047,1.536,1.174,0.044,0.849,1.322,-0.399,2.404,0.889,2.132,0.4,0.043,0.933,0.589,0.215,0.434,1.429,0.174,1.812,1.496,1.308,1.135,-0.346,-0.443,1.142,0.428,0.524,-1.058,-0.314,0.589,0.53,0.315,-0.028,0.244,0.495,0.059,-0.074,0.357,-0.003,-0.296,0.422,0.283,-0.752,-0.773,0.464
LIC MF Bond Fund-Direct Plan-IDCW,-1.476,-2.151,1.245,-0.199,1.397,1.133,1.311,0.573,-0.298,-0.267,-0.137,-0.503,-0.882,-0.065,1.851,-1.479,-0.197,0.338,1.296,-0.179,0.335,1.046,1.536,1.173,0.043,0.852,1.322,-0.399,2.404,0.889,2.132,0.4,0.044,0.933,0.589,0.215,0.434,1.429,0.174,1.813,1.496,1.308,1.135,-0.347,-0.443,1.142,0.428,0.524,-1.059,-0.314,0.587,0.528,0.314,-0.03,0.243,0.494,0.057,-0.076,0.356,-0.005,-0.298,0.419,0.281,-0.754,-0.775,0.461
LIC MF Bond Fund-Regular Plan-Growth,0.278,-2.216,1.203,-0.233,1.356,1.102,1.27,0.531,-0.336,-0.306,-0.177,-0.541,-0.924,-0.103,1.814,-1.511,-0.238,0.241,1.253,-0.219,0.296,1.003,1.495,1.133,0.001,0.809,1.266,-0.468,2.331,0.82,2.054,0.328,-0.026,0.856,0.751,0.141,0.36,1.366,0.103,1.744,1.426,1.233,1.06,-0.418,-0.517,1.077,0.356,0.448,-1.075,-0.326,0.575,0.518,0.301,-0.041,0.231,0.479,0.042,-0.091,0.34,-0.02,-0.312,0.401,0.233,-0.795,-0.825,0.412
LIC MF Bond Fund-Regular Plan-IDCW,-1.547,-2.217,-0.706,-0.234,1.356,-0.779,1.271,0.531,-2.205,-0.306,-0.177,-2.463,-0.924,-0.103,0.129,-1.512,-0.238,0.241,1.253,-0.218,0.297,1.004,1.495,1.133,0.001,0.81,1.267,-0.468,2.331,0.819,2.054,0.329,-0.026,0.856,0.752,0.141,0.361,1.366,0.103,1.744,1.425,1.233,1.061,-0.418,-0.516,1.077,0.356,0.448,-1.076,-0.326,0.575,0.518,0.302,-0.041,0.231,0.479,0.043,-0.091,0.34,-0.02,-0.313,0.401,0.232,-0.795,-0.825,0.412
LIC MF Banking & PSU Debt Fund-Direct Plan-Daily IDCW,0.189,0.391,0.584,0.011,-0.095,-0.516,0.236,-0.05,0.047,-0.495,-0.236,-0.199,-0.172,-0.027,0.245,-0.393,-0.264,0.029,0.846,0.14,-0.159,0.016,0.268,0.656,0.3,0.854,1.19,-0.08,1.57,0.468,-1.303,-0.139,0.094,1.26,0.592,0.143,0.753,0.808,0.12,0.743,1.594,1.448,0.905,-0.016,0.056,0.083,0.044,0.265,-0.471,0.003,0.605,0.442,0.33,0.136,0.526,0.52,0.104,0.121,0.347,0.211,0.152,0.375,0.372,0.025,-0.286,0.358
LIC MF Banking & PSU Debt Fund-Direct Plan-Growth,0.661,0.391,0.6,0.388,0.545,0.727,0.667,0.653,0.373,0.406,0.421,0.375,0.344,0.375,0.587,0.306,0.356,0.557,0.894,0.418,0.219,0.742,1.093,1.165,0.625,0.854,1.19,-0.081,1.569,0.468,1.783,0.813,0.093,1.26,0.592,0.142,0.753,0.808,0.121,0.742,1.593,1.448,0.905,0.034,0.167,0.886,0.652,0.319,-0.472,0.003,0.605,0.442,0.33,0.136,0.526,0.52,0.103,0.122,0.347,0.212,0.152,0.375,0.372,0.026,-0.286,0.358
LIC MF Banking & PSU Debt Fund-Direct Plan-Weekly IDCW,-0.164,-0.059,0.152,0.02,0.064,-0.047,-0.049,0.115,-0.051,0.007,0.047,-0.005,-0.12,0.011,0.006,0.002,0.023,-0.024,-0.013,-0.15,-0.001,0.084,0.177,-0.318,-0.107,0.169,0.311,-0.08,0.3,-0.438,0.183,-0.168,-0.003,0.354,-0.244,-0.082,-0.041,-0.231,-0.054,0.175,-0.294,0.193,0.097,-0.206,0.167,-0.189,-0.019,0.085,-0.742,0.003,0.605,-0.918,-0.204,-0.073,0.124,0.001,0.103,0.122,0.203,0.069,-0.104,0.058,0.063,-0.098,-0.286,0.341
LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,-0.013,0.013,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,0.383,-0.039,-0.07,-0.031,-0.204,-0.061,-0.082,0.027,0.004,-0.003,-0.006,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,-0.05,0.013,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,LIC MF Banking & PSU Debt Fund-Regular Plan-Daily IDCW,0.193,-0.011,0.417,0.686,-0.856,0.811,-0.319,0.849,0.354,-1.143,1.183,0.281,-0.735,0.143,0.447,-0.189,0.292,0.65,0.696,0.232,-0.059,0.056,-0.062,-0.033,0.064,-0.698,-0.039,0.56,0.405,0.285,0.091,0.482,0.474,0.059,0.074,0.227,0.061,0.062,0.072,0.043,-0.024,-0.331,0.311
LIC MF Banking & PSU Debt Fund-Regular Plan-Growth,0.617,0.341,0.545,0.346,0.506,0.674,0.615,0.559,0.322,0.354,0.369,0.325,0.289,0.325,0.538,0.263,0.3,0.508,0.848,0.373,0.182,0.701,1.056,1.12,0.577,0.812,1.147,-0.123,1.525,0.426,1.736,0.769,0.051,1.212,0.561,0.097,0.707,0.77,0.077,0.701,1.55,1.402,0.859,-0.01,0.122,0.851,0.609,0.272,-0.518,-0.039,0.559,0.404,0.285,0.091,0.482,0.474,0.058,0.075,0.301,0.166,0.108,0.334,0.328,-0.012,-0.331,0.312
LIC MF Banking & PSU Debt Fund-Regular Plan-Monthly IDCW,0.042,-0.097,0.068,-0.284,0.129,-0.189,0.062,-0.03,-0.052,-0.079,-0.012,0.007,0.289,-0.352,0.11,-0.227,-0.077,-0.031,0.045,0.373,-0.459,0.041,-0.091,-0.365,0.081,0.315,0.453,-0.711,0.931,-0.161,1.144,0.189,-0.529,0.63,-0.017,-0.482,0.097,0.192,0.077,0.701,1.549,1.403,0.302,-0.567,-0.437,0.29,0.05,-0.287,-1.077,-0.605,-0.01,-0.165,-0.284,0.091,0.482,0.474,-0.507,-0.493,-0.08,0.167,0.108,0.333,0.327,-0.012,-0.331,0.311
LIC MF Banking & PSU Debt Fund-Regular Plan-Weekly IDCW,-0.159,-0.06,0.147,0.016,0.06,-0.047,-0.039,0.11,-0.051,0.005,0.046,-0.006,-0.113,0.011,0.008,-0.003,0.018,-0.023,-0.006,-0.152,0.009,0.082,0.175,-0.31,-0.112,0.17,0.26,-0.476,0.752,-0.595,0.622,0.22,-0.492,0.729,-1.081,-0.044,-0.042,0.069,0.019,0.702,0.896,0.636,0.268,-0.111,0.121,-0.11,-0.016,0.081,-0.778,-0.039,0.56,-3.415,-0.206,-0.239,0.157,0.052,0.008,0.075,0.002,0.062,-0.101,0.06,0.069,-0.126,-0.331,0.312
LIC MF Government Securities Fund-Direct Plan-Growth,0.187,-2.165,1.241,0.049,1.56,1.434,1.086,0.136,-0.606,-0.469,-0.183,-0.858,-1.178,-0.114,2.454,-0.829,0.148,0.47,1.49,-0.243,0.766,1.574,1.431,1.602,0.331,1.495,0.758,-0.664,2.671,1.744,2.974,0.197,0.144,0.63,0.481,0.246,0.313,1.459,1.295,2.257,1.053,1.26,0.516,-0.248,0.255,1.402,0.458,0.64,-0.952,-0.242,0.781,0.615,0.413,0.099,0.379,0.496,0.057,-0.03,0.391,0.127,-0.056,0.352,0.259,-0.358,-0.257,0.305
LIC MF Government Securities Fund-Direct Plan-IDCW,-1.111,-2.166,-0.107,0.049,1.554,0.117,1.084,0.12,-1.914,-0.472,-0.184,-2.207,-1.169,-0.099,1.087,-0.833,0.161,0.474,1.49,-0.238,0.763,1.734,2.106,1.601,0.326,1.521,0.757,-0.665,2.671,1.744,2.974,0.196,0.143,0.629,0.48,0.246,0.312,1.46,1.295,2.256,1.051,1.259,0.515,-0.25,0.253,1.4,0.457,0.638,-0.953,-0.245,0.779,0.614,0.412,0.097,0.377,0.495,0.056,-0.03,0.39,0.126,-0.057,0.351,0.258,-0.36,-0.259,0.304
LIC MF Government Securities Fund-PF Plan-Growth,0.114,-2.232,1.168,-0.012,1.485,1.362,1.014,0.048,-0.675,-0.541,-0.256,-0.927,-1.254,-0.184,2.386,-0.888,0.073,0.4,1.412,-0.319,0.694,1.493,1.355,1.527,0.251,1.425,0.688,-0.733,2.597,1.673,2.895,0.125,0.074,0.552,0.631,0.171,0.237,1.397,1.223,2.188,0.981,1.184,0.457,-0.306,0.196,1.347,0.401,0.579,-1.012,-0.297,0.721,0.565,0.356,0.04,0.321,0.437,-0.002,-0.091,0.332,0.068,-0.113,0.299,0.201,-0.408,-0.317,0.246
LIC MF Government Securities Fund-PF Plan-IDCW,0.114,-2.232,1.167,-0.012,1.485,1.361,1.015,0.048,-0.675,-0.541,-0.255,-0.927,-1.254,-0.184,2.386,-0.889,0.073,0.399,1.412,-0.319,0.694,1.493,1.355,1.528,0.251,1.425,0.688,-0.733,2.598,1.673,2.894,0.126,0.074,0.552,0.631,0.172,0.237,1.396,1.223,2.188,0.981,1.184,0.457,-0.306,0.196,1.347,0.4,0.579,-1.012,-0.297,0.722,0.565,0.356,0.04,0.321,0.437,-0.002,-0.091,0.332,0.068,-0.113,0.298,0.201,-0.408,-0.317,0.246
LIC MF Government Securities Fund-Regular Plan-Growth,0.112,-2.254,1.143,-0.004,1.546,1.362,1.014,0.048,-0.675,-0.541,-0.255,-0.927,-1.254,-0.184,2.385,-0.888,0.073,0.399,1.412,-0.32,0.694,1.493,1.355,1.527,0.251,1.425,0.688,-0.733,2.597,1.673,2.894,0.125,0.074,0.552,0.632,0.171,0.238,1.397,1.223,2.188,0.981,1.185,0.457,-0.306,0.196,1.347,0.401,0.579,-1.012,-0.296,0.721,0.566,0.356,0.04,0.321,0.437,-0.002,-0.091,0.332,0.068,-0.113,0.299,0.201,-0.408,-0.317,0.246
LIC MF Government Securities Fund-Regular Plan-IDCW,-1.23,-2.254,-0.255,-0.003,1.546,-0.005,1.015,0.048,-2.035,-0.541,-0.256,-2.333,-1.255,-0.184,2.385,-0.888,0.073,0.399,1.412,-0.32,0.693,1.493,1.355,1.527,0.252,1.425,0.688,-0.733,2.598,1.674,2.894,0.125,0.074,0.552,0.632,0.172,0.237,1.396,1.223,2.188,0.981,1.184,0.457,-0.306,0.195,1.347,0.401,0.579,-1.013,-0.296,0.721,0.566,0.356,0.039,0.322,0.437,-0.003,-0.091,0.332,0.068,-0.113,0.299,0.201,-0.408,-0.317,0.245
LIC MF Debt Hybrid Fund-Direct Plan-Growth,1.172,-1.188,1.036,0.497,0.714,0.458,1.195,-0.355,-0.005,1.944,0.477,1.25,-0.259,-0.524,-0.166,0.081,-1.01,0.252,1.969,1.202,-1.066,-0.392,1.072,0.489,0.624,0.432,2.113,-0.053,1.382,0.451,0.741,0.814,0.63,1.365,0.749,0.461,0.345,0.363,-3.223,4.041,1.263,2.025,2.344,-0.652,0.105,1.434,2.24,1.795,-0.218,-0.134,0.737,-0.156,1.181,0.728,1.341,2.205,0.106,1.288,-0.299,0.696,-0.701,-0.813,1.342,-1.795,-0.728,-0.18
LIC MF Debt Hybrid Fund-Direct Plan-Monthly IDCW,0.694,-1.662,0.551,0.018,0.232,-0.022,0.714,-0.834,-0.488,1.459,LIC MF Debt Hybrid Fund-Direct Plan-Monthly IDCW,0.771,-0.735,-1.002,-0.655,-0.212,-1.499,0.231,1.756,1.182,-2.016,-0.415,0.573,-0.198,0.594,-0.544,1.128,-0.64,0.787,-0.137,0.151,0.226,0.042,0.776,0.168,-0.121,-0.235,-0.208,-3.247,4.017,1.237,1.435,1.766,-1.211,-0.449,0.881,1.689,1.252,-0.752,-0.669,0.191,-0.695,1.177,0.723,1.338,2.2,0.102,1.279,-0.815,0.68,-1.218,-1.335,0.808,-2.318,-0.744,-0.196
LIC MF Debt Hybrid Fund-Direct Plan-Quarterly IDCW,-0.178,-1.196,-0.328,0.49,0.701,-0.891,1.185,-0.366,-1.356,1.943,0.469,-0.088,-0.278,-0.525,-1.506,0.079,-1.022,-1.134,1.949,1.181,-1.141,-0.407,1.049,0.462,0.597,0.402,2.088,-0.077,1.356,0.425,0.711,0.788,0.606,1.339,0.726,0.437,0.32,0.343,-3.247,4.015,1.238,1.997,2.315,-0.669,0.101,1.43,2.236,1.79,-0.222,-0.138,0.732,-0.16,1.176,0.724,1.337,2.201,0.101,1.279,-0.315,0.68,-0.717,-0.826,1.327,-1.808,-0.743,-0.195
LIC MF Debt Hybrid Fund-Direct Plan-Yearly IDCW,1.161,-1.197,1.026,-4.413,0.704,0.448,1.184,-0.368,-0.017,1.931,0.464,1.238,-0.273,-0.537,-5.074,0.07,-1.036,0.228,1.949,1.181,-1.086,-0.414,1.051,0.468,0.595,0.402,-4.945,-0.077,1.357,0.427,0.713,0.788,0.606,1.338,0.725,0.437,0.32,0.342,-3.246,4.016,1.237,1.996,2.316,-0.668,0.1,1.43,2.236,1.79,-0.223,-0.138,-4.647,-0.16,1.177,0.724,1.337,2.201,0.102,1.278,-0.315,0.68,-0.716,-0.827,-3.994,-1.808,-0.743,-0.195
LIC MF Debt Hybrid Fund-Regular Plan-Growth,1.102,-1.25,0.967,0.439,0.645,0.391,1.127,-0.428,-0.071,1.874,0.408,1.182,-0.333,-0.588,-0.169,0.031,-1.084,0.167,1.876,1.11,-1.151,-0.479,1.006,0.445,0.594,0.406,1.997,-0.134,1.296,0.369,0.649,0.728,0.547,1.273,0.876,0.374,0.258,0.29,-3.304,3.957,1.179,1.934,2.256,-0.732,0.024,1.37,2.166,1.73,-0.283,-0.193,0.672,-0.21,1.118,0.664,1.278,2.139,0.042,1.216,-0.375,0.619,-0.775,-0.881,1.267,-1.857,-0.804,-0.256
LIC MF Debt Hybrid Fund-Regular Plan-Monthly IDCW,0.633,-1.716,0.491,-0.032,0.171,-0.081,0.654,-0.897,-0.545,1.398,-0.061,0.711,-0.8,-1.058,-0.647,-0.255,-1.56,0.167,1.682,1.11,-1.619,-0.479,1.006,0.446,0.594,0.406,1.806,-0.689,0.735,-0.187,0.094,0.173,-0.008,0.717,0.324,0.374,0.257,-0.247,-3.304,3.957,1.179,1.383,1.716,-1.264,-0.425,1.37,1.809,1.555,-0.797,-0.71,0.672,-0.469,1.118,0.664,1.278,1.635,-0.45,0.719,-0.867,0.119,-1.271,-1.384,0.753,-2.363,-1.326,-0.781
LIC MF Debt Hybrid Fund-Regular Plan-Quarterly IDCW,-0.285,-1.25,-0.436,0.439,0.645,-0.992,1.127,-0.428,-1.46,1.873,0.408,-0.204,-0.334,-0.588,-1.562,0.031,-1.084,-1.262,1.876,1.11,-1.152,-0.479,1.007,0.446,0.594,0.406,1.997,-0.135,1.296,-1.254,0.648,0.728,-1.076,1.273,0.876,-1.233,0.258,0.29,-3.304,3.958,1.18,0.313,2.256,-0.732,-1.566,1.371,2.165,1.729,-0.283,-0.192,0.672,-0.21,1.118,0.664,1.278,2.139,-1.397,1.216,-0.375,-0.836,-0.775,-0.881,-0.229,-1.858,-0.803,-1.788
LIC MF Debt Hybrid Fund-Regular Plan-Yearly IDCW,1.102,-1.25,0.967,-4.593,0.645,0.391,1.127,-0.428,-0.071,1.874,0.407,1.182,-0.333,-0.587,-5.235,0.031,-1.084,0.167,1.877,1.11,-1.151,-0.48,1.006,0.445,0.594,0.406,-5.326,-0.135,1.297,0.369,0.649,0.727,0.547,1.273,0.876,0.374,0.258,0.29,-3.305,3.957,1.179,1.934,2.255,-0.732,0.025,1.37,2.165,1.73,-0.283,-0.193,-5.026,-0.21,1.118,0.663,1.278,2.139,0.042,1.216,-0.375,0.618,-0.775,-0.881,-4.431,-1.858,-0.804,-0.256
LIC MF Equity Hybrid Fund-Direct Plan-Growth,4.426,1.299,2.657,2.147,-1.164,-0.374,2.743,-2.143,-0.984,8.719,-0.95,3.288,-0.659,-3.714,-2.767,3.343,-2.573,-1.725,4.521,4.511,-4.319,-2.761,4.027,1.056,-0.004,-1.208,5.349,0.316,3.277,-0.195,-3.821,1.556,3.79,3.266,0.895,1.68,0.891,-2.506,-18.566,10.606,2.855,4.939,1.941,3.321,-0.297,2.113,8.113,5.17,-0.377,1.308,1.097,-1.881,5.095,2.551,0.91,4.279,0.192,2.524,-2.187,1.512,-0.853,-4.67,3.218,-2.56,-1.421,-3.476
LIC MF Equity Hybrid Fund-Direct Plan-IDCW,4.413,0.616,1.98,1.501,-1.815,-1.031,2.079,-2.792,-1.649,8.039,-1.574,2.654,-1.865,-4.336,-3.42,2.596,-3.304,-2.484,3.74,3.76,-5.039,-3.536,3.217,0.286,-0.768,-1.981,4.554,0.316,1.729,-0.932,-4.557,0.78,3.016,3.266,-0.57,0.942,0.166,-3.223,-18.567,10.606,2.855,4.938,1.198,2.594,-1.024,1.389,7.397,4.507,-1.026,0.674,0.452,-2.512,4.443,1.932,0.3,3.677,-0.384,1.941,-2.762,0.918,-1.441,-5.257,2.584,-3.165,-2.06,-4.123
LIC MF Equity Hybrid Fund-Regular Plan-Growth,4.321,1.196,2.556,2.064,-1.263,-0.468,2.647,-2.23,-1.075,8.617,-1.046,3.105,-0.854,-3.884,-2.923,3.181,-2.745,-1.876,4.417,4.407,-4.408,-2.853,3.932,0.994,-0.07,-1.27,5.268,0.244,3.201,-0.265,-3.894,1.483,3.718,3.182,0.849,1.581,0.788,-2.586,-18.642,10.505,2.762,4.838,1.843,3.224,-0.393,2.019,8.013,5.068,-0.476,1.213,0.993,-1.976,4.993,2.448,0.812,4.174,0.091,2.417,-2.285,1.41,-0.943,-4.757,3.114,-2.65,-1.516,-3.563
LIC MF Equity Hybrid Fund-Regular Plan-IDCW,4.32,0.508,1.865,1.398,-1.929,-1.142,1.964,-2.906,-1.76,7.915,-1.69,2.445,-2.107,-4.534,-3.603,2.4,-3.513,-2.673,3.594,3.614,-5.169,-3.672,3.096,0.176,-0.883,-2.092,4.421,0.244,1.55,-1.052,-4.682,0.651,2.887,3.182,-0.728,0.786,0.006,-3.359,-18.641,10.504,2.763,3.99,1.029,2.427,-1.192,1.221,7.223,4.335,-1.195,0.514,0.275,-2.679,4.266,1.756,0.13,3.5,0.09,1.767,-2.928,0.744,-1.603,-5.417,2.4,-3.334,-2.24,-4.293
LIC MF Children's Gift Fund-Direct Plan-Growth,4.444,1.681,1.853,1.242,-0.778,0.494,2.485,-2.82,-0.275,3.618,0.013,2.279,-1.352,-3.655,-2.225,2.353,-2.2,-2.243,4.684,4.276,-5.439,-4.677,4.052,1.824,0.023,-1.185,5.257,0.647,2.884,-1.073,-4.976,2.487,4.945,3.923,0.14,1.426,0.132,-3.428,-20.205,14.072,3.8,4.345,4.176,2.891,0.902,2.442,8.964,5.145,0.089,0.511,1.072,-1.767,5.029,2.279,0.79,5.201,1.317,1.436,-2.867,1.83,-0.978,-5.204,4.757,-3.242,-1.501,-3.766
